"fid","QID","name","lifespan","article","age_at_death","birth_country","children","siblings"
"G9WW-N5L",NA,"John de Foxley","1250 - 1305",NA,55,"UK:Great Britain",1,0
"G3WM-QML",NA,"Mrs. Elizabeth Foxley","1248 - Unknown",NA,NA,"UK:Great Britain",1,0
"KJPD-2J5",NA,"John de la Hoese II","1240 - Unknown",NA,NA,"UK:Great Britain",1,0
"G7QV-Z8G",NA,"Constancia de Banastre","1252 - 1278",NA,26,"UK:Great Britain",1,0
"LX9L-PBG",NA,"Sir, Ralph Andrews , I","1259 - 1308",NA,49,"UK:Great Britain",10,11
"LVSV-9L1",NA,"Lady Mary Thompson","1263 - Unknown",NA,NA,"UK:Great Britain",10,0
"LX3H-SBC",NA,"William Whitney","1264 - 1332",NA,68,"UK:Great Britain",1,0
"G46J-KF8",NA,"Female Whitney","1270 - 1349",NA,79,"UK:Great Britain",1,0
"GH3X-WWR",NA,"John de Burnaville","1260 - 1311",NA,51,"UK:Great Britain",1,2
"GMNG-35S",NA,"Robert de Barton","1295 - Unknown",NA,NA,"UK:Great Britain",1,1
"GQ18-1N5",NA,"Margaret Goode","1303 - Unknown",NA,NA,"UK:Great Britain",1,0
"LHW6-XZ4",NA,"Sir Hugh Wake II","1272 - 1315",NA,43,"UK:Great Britain",3,4
"K8PS-TKT",NA,"Joan Belauney","1274 - 1329",NA,55,"UK:Great Britain",3,0
"K8RS-JBH",NA,"Nicholas De Rigmaiden II","1231 - Unknown",NA,NA,"UK:Great Britain",1,0
"LHKM-7NX",NA,"Margaret Lawrence","1233 - Unknown",NA,NA,"UK:Great Britain",1,2
"GNQW-VSY",NA,"Agnes","1240 - Unknown",NA,NA,"UK:Great Britain",1,0
"LBKB-T56",NA,"Maud Beauchamp","1229 - Unknown",NA,44,"UK:Great Britain",6,5
"GDBY-BYS",NA,"Jordan de La Warre","1176 - 1231",NA,55,"UK:Great Britain",2,0
"G2LN-GGN",NA,"Mrs. Jordan de la Warre","1179 - Unknown",NA,NA,"UK:Great Britain",2,0
"GQ63-9S9",NA,"Hugh de Folkington II","1195 - Unknown",NA,56,"UK:Great Britain",2,0
"LD73-FJF",NA,"Margaret de Englefield","1195 - 1252",NA,56,"UK:Great Britain",1,2
"G6H7-YSZ",NA,"Simon Echingham Sr.","1185 - 1253",NA,68,"UK:Great Britain",3,0
"GCWC-X9V",NA,"Alice FitzReinfred","1194 - 1253",NA,59,"UK:Great Britain",3,0
"GKXP-4WG",NA,"Husband Of Isabel? De Saint Leger","1195 - Unknown",NA,NA,"UK:Great Britain",1,0
"GVTQ-7C7",NA,"Avelina de Courtena","1200 - Unknown",NA,NA,"UK:Great Britain",2,0
"G6MK-JBK",NA,"Nicholas de Crioll","1220 - 1271",NA,51,"UK:Great Britain",2,4
"9H8X-P55",NA,"Gilbert de Pecche","1220 - 1291",NA,70,"UK:Great Britain",11,6
"LT41-MC4",NA,"Maud Hastings","1221 - 1265",NA,44,"UK:Great Britain",5,7
"L5FM-PZB",NA,"Sir Geoffrey de Oakes","1288 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGK4-KCG",NA,"Oakes","1288 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGK4-RDZ",NA,"Brailsford","1290 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGK4-XDX",NA,"Brailsford","1290 - Unknown",NA,NA,"UK:Great Britain",1,0
"M9QT-TX4","Q28648770","Sir Roger IV de Somery Baron of Dudley","1194 - 1273","https://en.wikipedia.org/wiki/Roger_de_Somery_II",78,"UK:Great Britain",8,4
"9S59-P86",NA,"Nichole d'Aubigny","1210 - 1240",NA,30,"UK:Great Britain",5,6
"LHW3-GFF",NA,"John de Pateshulle","1240 - 1290",NA,50,NA,2,0
"GF1Z-9QJ",NA,"Mrs. Hawise Pateshull","1244 - 1316",NA,72,"UK:Great Britain",2,0
"GX1K-G75",NA,"John de Steyngreve","1246 - 1295",NA,49,"UK:Great Britain",2,1
"GX12-72K",NA,"Ida Wake","1255 - 1295",NA,40,"UK:Great Britain",2,3
"GDFB-8DC",NA,"Saire de Sutton","Unknown - 1270",NA,46,"UK:Great Britain",4,0
"L14Q-XXL",NA,"Joanna d'Eyncourt","1215 - 1309",NA,94,"UK:Great Britain",4,2
"L5V3-X4F",NA,"Alan Sampson Baliff of York 1253-1254","1225 - 1273",NA,48,"UK:Great Britain",3,2
"L5T4-N6R",NA,"Elizabeth Constance","1224 - Unknown",NA,NA,"UK:Great Britain",3,0
"9WVT-TB8",NA,"Richard Fauconberg","1200 - Unknown",NA,NA,"UK:Great Britain",1,0
"G66L-3H5",NA,"Mrs. Richard Fauconberg","1201 - Unknown",NA,NA,"UK:Great Britain",1,0
"KFR8-YKR",NA,"Ralph Moigne","1200 - 1295",NA,95,NA,2,0
"G74D-HG4",NA,"Roger de Chandos","1229 - 1266",NA,37,"UK:Great Britain",1,0
"LRBJ-8D7",NA,"Matilda Acton","1229 - 1316",NA,87,"UK:Great Britain",1,0
"G99Z-8GS",NA,"Robert Veel","1235 - 1302",NA,67,"UK:Great Britain",1,0
"G99Z-D5S",NA,"Hawise Gore","1239 - 1301",NA,62,"UK:Great Britain",1,0
"9FP4-5JF",NA,"Nicholas Kingston","1240 - Unknown",NA,NA,"UK:Great Britain",1,0
"KP34-28K",NA,"Mrs Nicholas Kingston","1246 - Unknown",NA,NA,"UK:Great Britain",1,0
"GLSJ-LSK",NA,"Ela Reigny","1238 - 1287",NA,49,"UK:Great Britain",5,0
"MG36-NS9",NA,"Henry de Furneaux","1181 - Unknown",NA,NA,"UK:Great Britain",1,0
"M6S6-DSV",NA,"Joan Fitz William","1180 - Unknown",NA,NA,"UK:Great Britain",2,4
"GG6M-3G9",NA,"NN de Hughley","1172 - 1232",NA,60,NA,1,0
"GG6M-NYC",NA,"NN de` Hughley NN","1172 - 1232",NA,60,NA,1,0
"GMT9-S6Q",NA,"Richard Monfort","1190 - 1281",NA,91,"UK:Great Britain",1,0
"9HFP-7PG",NA,"Isabella FitzRoy","1181 - 1217",NA,36,"UK:Great Britain",1,8
"L2VZ-N2D",NA,"Thomas Basset","1130 - 1182",NA,52,"UK:Great Britain",9,0
"M1JC-CL1",NA,"Adeliza Dunstanville","1135 - 1186",NA,52,"UK:Great Britain",11,2
"GXJZ-L48",NA,"Philip de Gai Lord of Wooton Basset","1122 - 1177",NA,55,"UK:Great Britain",2,0
"GXVG-7M3",NA,"Cecily Berkeley","1135 - 1190",NA,55,"UK:Great Britain",4,3
"LBSR-1ZP",NA,"Richard Chiselden","1250 - Unknown",NA,NA,"UK:Great Britain",2,0
"LB33-6BP",NA,"Walter Tauntifer","Unknown - 1308",NA,48,NA,1,1
"LB3S-RNL",NA,"Sir Henry FitzRogos","1254 - 1316",NA,63,"UK:Great Britain",1,0
"GJR1-ZDZ",NA,"Anne Fleming Cotton","1260 - 1350",NA,90,"UK:Great Britain",1,0
"G66Q-C2K",NA,"Adam Mac warin De Eccles","1150 - Unknown",NA,NA,NA,1,0
"GK7H-25Z",NA,"Sir William Cathcart 5th Laird Cathcart","1269 - 1309",NA,40,NA,2,0
"GK7H-64W",NA,"NN De Kathkerke","Unknown - Unknown",NA,NA,NA,1,0
"LB23-QC9",NA,"John Wallace - Sheriff Of Ayrshire","1292 - 1359",NA,67,"UK:Great Britain",1,0
"LZBX-3NB",NA,"Hywel ap Trahaearn","1169 - 1204",NA,35,"UK:Great Britain",19,3
"L7TT-23R",NA,"Nest verch Gruffudd of Dynevor","1176 - 1270",NA,94,"UK:Great Britain",19,4
"9CS6-TP3","Q3008718","King Cynan ab Iago of Gwynedd","1014 - 1075","https://en.wikipedia.org/wiki/Cynan_ab_Iago",61,"UK:Wales:Anglesey",2,1
"M9BB-C3Y",NA,"Ragnhild Olafsdotter , Princess of Dublin","1025 - 1076",NA,51,"Ireland",2,6
"L1VL-MX4",NA,"Owain ab Edwin of Tegeingl","1044 - 1105",NA,61,"UK:Great Britain",11,4
"L8WY-4NN",NA,"Trahaiarn ap Caradog","1044 - 1080",NA,36,"UK:Great Britain",10,0
"LZZW-6XG",NA,"Nest ferch Gruffudd","1059 - 1152",NA,93,"UK:Great Britain",4,0
"LYQ1-9KM",NA,"Iorwerth ap Cadwgon","1030 - Unknown",NA,NA,"UK:Great Britain",3,7
"GLKF-YTD",NA,"Gwenllian ARON","1020 - 1121",NA,101,"UK:Great Britain",3,0
"93Q9-WD3",NA,"Dafydd Wr ap Gruffudd","1270 - Unknown",NA,NA,"UK:Great Britain",7,0
"G651-Q5Y",NA,"Mrs. Dafydd Wr ap Gruffudd","1274 - Unknown",NA,NA,"UK:Great Britain",2,0
"K8F4-L23",NA,"Hywel ap Ieuaf Goch","1225 - Unknown",NA,NA,"UK:Great Britain",1,2
"4XYB-BR6",NA,"Hywel ap Leuaf","Unknown - Unknown",NA,NA,NA,1,0
"937K-FNB",NA,"Hywel ""Goch"" ap Llywelyn","1145 - Unknown",NA,NA,"UK:Great Britain",5,0
"LHCC-HFL",NA,"Mawd verch Grufford","1154 - 1250",NA,96,"UK:Great Britain",5,0
"G6HC-NLW",NA,"Flewys ap Rhys","1150 - Unknown",NA,NA,"UK:Great Britain",1,1
"GL4N-77L",NA,"Cynfyn Ap GENLLIN","1148 - Unknown",NA,NA,"UK:Great Britain",4,2
"GV4G-9MS",NA,"Gwladus verch Seisyll of Abergavenny","1136 - Unknown",NA,NA,"UK:Great Britain",1,0
"GXV9-3YH",NA,"Einion ap Cadrod of Senghenydd ap Cadrod","1170 - Unknown",NA,NA,"UK:Great Britain",1,3
"G2KH-JHD",NA,"Strange Esgesen Bild","1254 - 1328",NA,74,NA,2,0
"L7GD-63R",NA,"Ellen Henriksdatter Limbek","1255 - 1284",NA,29,"Denmark",2,5
"LR2N-FRV",NA,"Knight Bugge Nielsen Bugge","1270 - 1332",NA,62,"Denmark",4,0
"GS83-844",NA,"Nielsine Nielsdatter Gyldenstierne","1270 - Unknown",NA,NA,"Denmark",4,4
"M4HM-T6N",NA,"John Legard","1171 - 1220",NA,49,NA,2,0
"M4HM-TXX",NA,"Mrs John Rysome","1175 - Unknown",NA,NA,"UK:Great Britain",2,0
"9S92-JZK",NA,"Hugh Le Moyne","1195 - 1275",NA,80,"UK:Great Britain",1,0
"GZ5X-T89",NA,"Aulambe","1190 - Unknown",NA,NA,"UK:Great Britain",1,0
"9S92-JCV",NA,"Hugh de Riseford","1210 - Unknown",NA,NA,"UK:Great Britain",1,0
"9S92-VZS",NA,"unknown de Riseford","1214 - Unknown",NA,NA,"UK:Great Britain",1,0
"LVQL-SSG",NA,"John Trenchard of Hordhill","1200 - 1223",NA,23,"UK:Isle of Wight",1,1
"LVQL-S7K",NA,"Gibella or Sibella de Moleyns","1201 - Unknown",NA,NA,"UK:Isle of Wight",1,0
"LY38-LYB",NA,"William Damarell Sir","1200 - 1224",NA,25,NA,1,0
"2CNC-8T5",NA,"Rogerus Belegrave I","1258 - Unknown",NA,NA,"UK:Great Britain",4,0
"278B-DDL",NA,"Susanna Skipton","1262 - Unknown",NA,NA,"UK:Great Britain",4,1
"LDQP-753",NA,"John De Shelton","1280 - 1350",NA,70,"UK:Great Britain",4,0
"LRJ4-W2B",NA,"Lady Margaret  Maud Powys","1280 - 1309",NA,29,NA,4,0
"L221-NNX",NA,"Sir James de Stafford of Sandon","1294 - 1356",NA,62,"UK:Great Britain",2,6
"GW8M-ZS9",NA,"Mary","1296 - Unknown",NA,NA,"UK:Great Britain",2,0
"G86Y-TDL",NA,"John Roches","1289 - Unknown",NA,NA,"UK:Great Britain",1,1
"LLQD-F75",NA,"John de Fenwick","1246 - 1310",NA,64,"UK:Great Britain",2,2
"GZK1-2MT",NA,"De Fenwick","1247 - Unknown",NA,NA,"UK:Great Britain",2,0
"LC3T-GWP",NA,"Sir Robert de Redeware Earl of Netherwitton","1240 - Unknown",NA,NA,"UK:Great Britain",1,0
"MR3L-6JQ",NA,"Mrs. Robert de Redeware","1243 - Unknown",NA,NA,"UK:Great Britain",1,0
"M5QC-7X4",NA,"Edward Skelton","1252 - 1298",NA,47,"UK:Great Britain",2,0
"GK53-6VQ",NA,"Mrs. Edward Skelton","1253 - Unknown",NA,NA,"UK:Great Britain",2,0
"9CX4-PDZ",NA,"Sir Thomas IV Ingoldesthorpe Knight","1261 - 1327",NA,66,"UK:Great Britain",2,0
"9CX4-PD6",NA,"Mrs. Beatrix Ingoldesthorpe","1261 - 1346",NA,85,"UK:Great Britain",2,0
"GCNK-ZLY",NA,"Sir Lord John de Wingfield I, Lord of Wingfield and Dennington","1279 - 1337",NA,58,"UK:Great Britain",4,0
"L2QX-X66",NA,"Anne Pêche","1271 - 1305",NA,34,"UK:Great Britain",4,2
"GNZG-SWT",NA,"John Honeypot","1283 - 1308",NA,25,"UK:Great Britain",3,0
"LLWC-316",NA,"Julianna Atte Wode","1285 - 1309",NA,24,"UK:Great Britain",1,0
"MSQY-G3Z",NA,"Gilbert Glanville","1235 - 1280",NA,45,"UK:Great Britain",4,0
"G6K5-Q33",NA,"Isobel de Glanville","1228 - Unknown",NA,NA,NA,4,0
"GF67-W3T",NA,"Richard de Braose","1280 - 1361",NA,81,"UK:Great Britain",1,4
"LCC4-SBB",NA,"Alianor Shelton","1282 - Unknown",NA,NA,NA,1,2
"GGL2-6RV",NA,"Williams","1274 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGL2-GJ3",NA,"Williams","1274 - Unknown",NA,NA,"UK:Great Britain",1,0
"LYHN-9LZ",NA,"John de Coggeshall","1279 - 1319",NA,40,"UK:Great Britain",3,0
"L5G6-YM6",NA,"Mrs. Of Peu Cogeshall","1283 - Unknown",NA,NA,NA,1,0
"GQN9-NQP",NA,"John de Staunton","1280 - Unknown",NA,NA,"UK:Great Britain",1,2
"GLM7-KDN",NA,"Mrs John de Staunton","1280 - Unknown",NA,NA,"UK:Great Britain",1,0
"GKMF-6FZ",NA,"Davie","Unknown - Unknown",NA,NA,NA,1,0
"GGFV-W31",NA,"Sir Gilbert Hawkwood Sr","1270 - 1309",NA,39,"UK:Great Britain",1,0
"GGFJ-G9R",NA,"Domina Visconti","1275 - Unknown",NA,NA,"Italy",1,0
"LHDQ-4XT",NA,"John FitzWilliam","1297 - 1349",NA,52,"UK:Great Britain",9,10
"KFTT-YDF",NA,"Lady Joan Reresby","1300 - 1342",NA,42,"UK:Great Britain",8,3
"GDQX-6XV",NA,"Sir Thomas De Babthorpe","1310 - Unknown",NA,NA,"UK:Great Britain",2,1
"G8MP-MPX",NA,"Answith de la Haye","1290 - Unknown",NA,NA,"UK:Great Britain",2,0
"LVNK-3ND",NA,"Sir Edward Savin","1280 - Unknown",NA,NA,"UK:Great Britain",1,0
"GDQK-HW7",NA,"Oliver de Longford","1242 - 1284",NA,42,"UK:Great Britain",1,0
"LYG4-PGS",NA,"Lady Agnes de Horbury","1242 - 1302",NA,61,"UK:Great Britain",1,4
"GHM4-YF7",NA,"John de Byron","1217 - 1279",NA,62,"UK:Great Britain",4,2
"975L-8YQ",NA,"Joan de Thies","1226 - 1290",NA,64,"UK:Great Britain",4,1
"LHRT-BDJ",NA,"Roger  III Deincourt of Knapthorp","1203 - 1268",NA,65,"UK:Great Britain",6,2
"KGVN-B3P",NA,"Joana Thorpe","1242 - Unknown",NA,NA,"UK:Great Britain",2,0
"G8Q4-G4J",NA,"Maurice le Boteler","1185 - 1246",NA,61,"UK:Great Britain",6,0
"GGWT-QJ5",NA,"Matilda de Bellamy","1183 - 1249",NA,66,"UK:Great Britain",6,0
"G6ZP-5H7",NA,"Hawise FitzWarin","1210 - 1253",NA,43,"UK:Great Britain",3,4
"GFG3-3K8",NA,"Hugh de Kilpeck","1180 - 1244",NA,64,"UK:Great Britain",2,3
"GKK7-TNK",NA,"Egidia Marmion","1183 - 1269",NA,86,"UK:Great Britain",2,1
"GZZB-31K",NA,"Sir Richard Gobion II","1180 - Unknown",NA,50,"UK:Great Britain",4,3
"GZZB-MGN",NA,"Agnes Merlay","1180 - 1230",NA,50,"UK:Great Britain",4,3
"KDQD-C5T",NA,"Bartholomew de Sudeley","1228 - 1280",NA,52,"UK:Great Britain",1,2
"LZ61-87Z",NA,"Joan Beauchamp","1237 - 1298",NA,61,"UK:Great Britain",1,12
"LC5R-63F",NA,"William de la Plaunche","1240 - 1267",NA,27,"UK:Great Britain",2,0
"GZ8W-S8C",NA,"Alice","1245 - Unknown",NA,NA,"UK:Great Britain",2,0
"LV78-YSC",NA,"Robert de Scales II","1219 - Unknown",NA,48,"UK:Great Britain",4,0
"K23T-QBT",NA,"Clementia","1222 - 1267",NA,45,"UK:Great Britain",5,0
"LK5P-8NN",NA,"Robert Burnell Bishop of Bath and Wells","1239 - 1292",NA,53,"UK:Great Britain",4,5
"GMSD-71Z",NA,"Juliana","1236 - Unknown",NA,NA,"UK:Great Britain",4,0
"L7LJ-SZ3",NA,"William de Forz","1222 - Unknown",NA,37,"UK:Great Britain",7,0
"L19Q-M4J",NA,"Maud de Ferrers","1230 - 1299",NA,69,"UK:Great Britain",4,6
"L81Y-F4G",NA,"John Chenduit","1241 - 1318",NA,77,"UK:Great Britain",2,1
"LT77-2JM",NA,"Elizabeth FitzHerbert","1241 - Unknown",NA,NA,"UK:Great Britain",2,0
"GJ8X-KC1",NA,"Baron Eustace de Beauchamp de Hache","1245 - 1306",NA,61,"UK:Great Britain",2,0
"GJ2T-PZS",NA,"Amice Lowe Baroness Hache","1246 - 1310",NA,64,"UK:Great Britain",2,0
"L5ZS-8GV",NA,"Robert Cherleton","1234 - 1263",NA,29,"UK:Great Britain",1,0
"G66N-HST",NA,"Anne de Holland","1224 - Unknown",NA,NA,"UK:Great Britain",1,0
"LYPQ-793",NA,"Gruffudd ap Gwenwynwyn","1215 - 1286",NA,71,"UK:Great Britain",11,4
"LBJS-5W1",NA,"Hawise le Strange","1228 - 1310",NA,82,"UK:Great Britain",11,8
"GN6L-BQR",NA,"Ida","1240 - 1280",NA,40,"UK:Great Britain",5,0
"GXTS-L3D",NA,"Sir Robert de Bulkeley","1215 - 1252",NA,37,"UK:Great Britain",6,6
"K8PP-T2C",NA,"Lady Jane le Boteler","1205 - 1243",NA,88,"UK:Great Britain",6,1
"KL6B-FSR",NA,"Robert Plessington","1274 - 1356",NA,82,"UK:Great Britain",3,0
"LV66-2HL",NA,"Katherine Wymersley","1284 - Unknown",NA,NA,"UK:Great Britain",3,1
"KZGT-649",NA,"William Le Vavasour","1287 - Unknown",NA,NA,"UK:Great Britain",2,2
"MM4D-8M7",NA,"Agnes Grimston","Unknown - Unknown",NA,NA,NA,2,0
"LCTX-HLW",NA,"Sir Arnald de Brocas","1266 - 1314",NA,48,"France",3,0
"G794-1TZ",NA,"Margaret Campaine","1272 - 1298",NA,26,"France",4,0
"GJKR-QWJ",NA,"William de Gramary","Unknown - Unknown",NA,NA,NA,1,0
"LHZR-8R2",NA,"Sir Richard I de Merton","1279 - 1342",NA,63,"UK:Great Britain",9,0
"LHZR-8TR",NA,"Margaret de Clevedon","1290 - 1367",NA,77,"UK:Great Britain",7,0
"LRML-FTR",NA,"Jevan or Ivan Llewelyn","1280 - Unknown",NA,NA,"UK:Great Britain",4,0
"LRML-D2N",NA,"Clara or Clarice Ewyas Heiress","1285 - Unknown",NA,NA,"UK:Great Britain",4,0
"GCQ3-YWV",NA,"John Huntercombe","1304 - Unknown",NA,NA,"UK:Great Britain",1,1
"KNCR-9ZM",NA,"John Huntercombe","1303 - 1368",NA,65,"UK:Great Britain",2,0
"MQ6D-V2W",NA,"Margaret Huntercombe","1304 - 1377",NA,73,"UK:Great Britain",3,0
"GKMQ-NWW",NA,"Mikelfelde","Unknown - Unknown",NA,NA,NA,1,0
"GQ4L-KNJ",NA,"John le Fauconer","1272 - 1320",NA,48,"UK:Great Britain",3,0
"GQZ8-62M",NA,"Lettice","1272 - 1321",NA,50,NA,3,0
"G8T3-LBY",NA,"Thomas de Whelton","1290 - Unknown",NA,NA,"UK:Great Britain",3,0
"LV3W-N78",NA,"Isabella","1302 - Unknown",NA,NA,"UK:Great Britain",3,0
"G84M-C52",NA,"Sir Reginald de Hampden","1195 - 1220",NA,75,"UK:Great Britain",1,0
"G84M-FP8",NA,"Agnes de Burton","1197 - 1235",NA,38,"UK:Great Britain",1,0
"LYCJ-SM7",NA,"Bryan Herdeley","1214 - 1242",NA,29,"UK:Great Britain",1,0
"LK5B-PLJ",NA,"Avice de Sancto Vedasto","1218 - Unknown",NA,NA,"UK:Great Britain",1,0
"L7BP-ZBN",NA,"William de Grenville","Unknown - 1289",NA,79,"UK:Great Britain",2,4
"L7D9-SXT",NA,"Isabel de Sancta Fide","1210 - Unknown",NA,NA,"UK:Great Britain",1,0
"LDSL-6ZC",NA,"William Aylesbury","1242 - 1274",NA,32,"UK:Great Britain",1,0
"L2R2-7JK",NA,"Mrs William Aylesbury","1244 - Unknown",NA,NA,"UK:Great Britain",1,0
"LDSL-6J4",NA,"John de Keynes","1233 - Unknown",NA,49,"UK:Great Britain",2,0
"LB9J-J6T",NA,"Mrs Maud De Keynes of Milton Keynes","1236 - Unknown",NA,NA,"UK:Great Britain",2,0
"GDBM-7HV",NA,"Sir William de Raleigh","1270 - 1365",NA,95,"UK:Great Britain",1,0
"GDBM-8TV",NA,"Beatrix Chandos","1270 - Unknown",NA,NA,"UK:Great Britain",1,0
"GDBM-Z7M",NA,"Ralph Lamborne","1275 - Unknown",NA,NA,NA,1,0
"GLJV-GTJ",NA,"wife Ralph Lamborne","Unknown - Unknown",NA,NA,NA,1,0
"GH1K-JL3",NA,"William Roydon","1250 - 1323",NA,73,"UK:Great Britain",1,1
"G68S-PCD",NA,"End of line","Unknown - Unknown",NA,NA,NA,1,0
"KCVQ-WWW",NA,"Robert Raymes","1258 - Unknown",NA,NA,"UK:Great Britain",3,2
"L4W7-DQ8",NA,"Mrs Robert Raymes","1260 - Unknown",NA,NA,"UK:Great Britain",3,0
"G3WM-SM5",NA,"Simon de Senlis V","1218 - 1296",NA,78,"UK:Great Britain",4,0
"G7LK-LM6",NA,"Anne Bullistra","1220 - 1300",NA,80,NA,4,0
"LJTK-Q4S",NA,"William Porter","1173 - 1213",NA,40,"UK:Great Britain",7,5
"GGDN-9WX",NA,"Godeheut Paynel","1192 - 1243",NA,52,"UK:Great Britain",8,0
"KFTX-CQR",NA,"Sir Piers FitzHerbert","1163 - 1235",NA,72,"UK:Great Britain",4,3
"LZDQ-NS5",NA,"Alice FitzRobert","1185 - 1225",NA,40,"UK:Great Britain",6,1
"GKK5-J37",NA,"William Stanford","1190 - 1225",NA,35,NA,1,3
"GKK5-KTM",NA,"Joan De Vivonia","1190 - Unknown",NA,NA,"UK:Great Britain",1,0
"LYJW-SYG",NA,"William Albini","1226 - 1264",NA,38,"UK:Great Britain",2,0
"9CQ8-FLX",NA,"Margery de Fraville","1225 - Unknown",NA,NA,"UK:Great Britain",2,0
"L2MH-4R8",NA,"Richard de Hamerton II","1225 - 1285",NA,61,"UK:Great Britain",1,0
"L613-17N",NA,"Agnes Sedgwick","1230 - 1254",NA,24,"UK:Great Britain",1,0
"LH5G-F59",NA,"Reginald de Knoll","1260 - Unknown",NA,NA,"UK:Great Britain",1,0
"G884-5PK",NA,"Beatrix de Arches","1265 - 1325",NA,60,"UK:Great Britain",1,1
"9XTH-W33",NA,"John d'Neville","1238 - Unknown",NA,NA,"UK:Great Britain",1,0
"GJZJ-MYN",NA,"Mrs. John d'Neville","Unknown - Unknown",NA,NA,NA,1,0
"LVRQ-Y3J",NA,"Ralph de Reresby Lord of Eshouer","1248 - 1291",NA,43,"UK:Great Britain",3,5
"LK4F-GGQ",NA,"Margery de Normanville","1225 - 1290",NA,65,"UK:Great Britain",2,0
"9CXP-GQ2",NA,"Richard de Eton","1328 - 1381",NA,53,NA,3,2
"9CXP-GW7",NA,"Joan","Unknown - Unknown",NA,NA,NA,1,0
"9CXP-G3N",NA,"Henry , Esq. De Weston","Unknown - Unknown",NA,NA,NA,1,0
"GJLB-3P3",NA,"Sir John de Ashton, Knight","1282 - 1345",NA,63,"UK:Great Britain",2,0
"GXHK-CWD",NA,"Margery Byron","1286 - Unknown",NA,NA,"UK:Great Britain",2,4
"9ZCF-K2P",NA,"William Warmingham DeMainwaring","1260 - 1289",NA,29,"UK:Great Britain",4,1
"G2NN-L88",NA,"Agnes De Arderne","1276 - 1308",NA,32,"UK:Great Britain",5,3
"GHBQ-SM4",NA,"Alan Wyntoun","1185 - Unknown",NA,NA,"UK:Great Britain",1,0
"GLTJ-J39",NA,"Margaret Murray","Unknown - Unknown",NA,NA,NA,1,0
"LC8Y-FGM",NA,"Sir Christopher Seton of Seton","1278 - 1306",NA,28,NA,2,0
"LY3D-28W",NA,"Freskin Francis Cheyne","1260 - 1345",NA,85,"UK:Great Britain",2,3
"GZ82-J9G",NA,"Isabel Comyn","1275 - 1335",NA,60,"UK:Great Britain",2,0
"GXGV-FJ5",NA,"Sir Simon Fraser Filius","1266 - 1306",NA,40,"UK:Great Britain",4,4
"G247-L9Z",NA,"Margaret Jarl Jónsdottir of Orkney - one of the heiresses of the earldom of Caithness","1263 - 1316",NA,53,"UK:Great Britain",3,1
"L2YB-35V",NA,"Robert Keith Marischal of Scotland","1270 - 1332",NA,62,"UK:Great Britain",2,5
"GK2R-CHS",NA,"Barbara Douglas","1280 - 1350",NA,70,"UK:Great Britain",2,4
"GVFZ-DC2",NA,"Thomas Crichton","1230 - 1300",NA,70,NA,2,0
"GJ1P-KVJ",NA,"Edna de Crichton","1240 - 1283",NA,43,"UK:Great Britain",2,0
"GSH8-3H3",NA,"William Maitland de Mautlent","1242 - Unknown",NA,NA,"UK:Great Britain",1,2
"LYMK-N99",NA,"William Abernethy 3rd of Saltoun","1285 - 1345",NA,60,"UK:Great Britain",2,1
"G2CJ-3LL",NA,"Lady of Swyneshede","1293 - Unknown",NA,NA,"UK:Great Britain",2,0
"GH1N-M7T",NA,"George William Wishart of Plenderleith","1294 - Unknown",NA,NA,"UK:Great Britain",1,0
"GV78-FCK",NA,"Alice De Erskine","1282 - 1326",NA,44,"UK:Great Britain",1,0
"LTLN-J6P",NA,"Joan de Creye","1242 - 1302",NA,60,"UK:Great Britain",6,3
"9HN9-TGS",NA,"Thomas de Weyland II","1230 - 1291",NA,61,"UK:Great Britain",3,1
"GQRJ-8VV",NA,"Anne de Coleville","1240 - 1277",NA,37,"UK:Great Britain",3,0
"GS1W-X83",NA,"Osbert de Bathe","1250 - 1296",NA,46,"UK:Great Britain",1,0
"GGMR-MCP",NA,"Mrs Osbert de Bathe","1252 - Unknown",NA,NA,"UK:Great Britain",1,0
"GKY1-F3Z",NA,"thomas shelley","1250 - Unknown",NA,NA,"UK:Great Britain",1,0
"K12X-WVD",NA,"Maredudd Hen ab Uchdryd","1100 - Unknown",NA,NA,"UK:Great Britain",3,1
"K4KG-QCS",NA,"Jonet ferch Ithel","1111 - 1139",NA,29,"UK:Great Britain",4,9
"9H47-RMB",NA,"Iorwerth I ap Madog I, of Tegeingl","1110 - 1170",NA,60,"UK:Great Britain",3,0
"L7BP-6Z2",NA,"Arddun verch Llewelyn of Holywell","1110 - Unknown",NA,NA,"UK:Great Britain",3,0
"G6Q6-XWL",NA,"Richard FitzGilbert de Clare","1090 - 1136",NA,46,"UK:Great Britain",9,9
"LH3J-HFC",NA,"Adeliza Meschines de Chester","1099 - 1128",NA,29,"France",9,2
"L41F-WJV",NA,"Ednywain Ap Eginir","1090 - Unknown",NA,NA,"UK:Great Britain",3,0
"LC6Y-414",NA,"Mrs Ednywain Ap Eginir","1100 - Unknown",NA,NA,"UK:Great Britain",3,0
"GNT9-NGK",NA,"Yevan ap Hywel","1245 - 1290",NA,45,"UK:Great Britain",1,0
