"fid","QID","name","lifespan","article","age_at_death","birth_country","children","siblings"
"9C7Q-KRP",NA,"Hugh Meignell","1247 - Unknown",NA,NA,NA,1,0
"LVGJ-32X",NA,"William de la Warde III","1225 - 1254",NA,29,"UK:Great Britain",1,0
"LHL1-S97",NA,"Alianore De Ferriers","1273 - 1300",NA,27,"UK:Great Britain",4,2
"LCJS-MV9",NA,"Elias Gould","1246 - 1315",NA,69,"UK:Great Britain",4,0
"L879-CK6",NA,"Matilda","1256 - 1315",NA,59,"UK:Great Britain",5,0
"M84B-6LF",NA,"Thomas de la Brookes I","1275 - 1316",NA,41,"UK:Great Britain",5,0
"M84B-6LR",NA,"Felicia Crannach ""Crowmarsh""","1280 - Unknown",NA,NA,"UK:Great Britain",5,0
"L7B8-29W",NA,"Thomas II de Featherstone","1275 - 1310",NA,35,"UK:Great Britain",5,2
"9C86-B21",NA,"Mariotta Ainsworth de Molyneux","1278 - 1360",NA,82,"UK:Great Britain",5,0
"LVS3-SWN",NA,"Alexander de Stanhope","1270 - 1360",NA,90,"UK:Great Britain",2,1
"LVS3-SH1",NA,"Agnes Lascelles","1286 - Unknown",NA,NA,"UK:Great Britain",2,0
"GXT3-133",NA,"JOHN WHITFIELD","1310 - 1370",NA,60,"UK:Great Britain",2,0
"GHVY-7JW",NA,"Roger de Mitford","1298 - 1349",NA,51,NA,1,0
"GS5L-9HG",NA,"William d'Wasseburne","Unknown - Unknown",NA,41,"UK:Great Britain",1,0
"GS52-GBB",NA,"Lucy of Stanford","Unknown - 1255",NA,41,"UK:Great Britain",1,0
"GHMJ-8C5",NA,"Simon Cassey","1180 - Unknown",NA,NA,"UK:Great Britain",1,0
"G6HJ-VMK",NA,"Mrs Simon Cassey","Unknown - Unknown",NA,NA,NA,1,0
"GNXJ-YGX",NA,"Hughe le Poher","1140 - Unknown",NA,NA,"UK:Great Britain",1,0
"G3NS-DN8",NA,"Sir William de Mountjoy","1241 - 1298",NA,57,"UK:Great Britain",3,0
"GMX9-DY2",NA,"Andicitia de Vivonne","1248 - 1300",NA,52,"UK:Great Britain",3,0
"G64M-RDY",NA,"John d'Oyley of Raunton","1195 - 1267",NA,72,"UK:Great Britain",6,1
"G78B-G5Z",NA,"Rose de Dunston","1216 - 1283",NA,67,"UK:Great Britain",6,1
"L4DN-LWN",NA,"Henry Blithfield - Lord of Blithfield","1205 - 1234",NA,29,"UK:Great Britain",3,0
"LRS7-32P",NA,"Mrs. Margery Blithfield","1209 - Unknown",NA,NA,"UK:Great Britain",3,0
"GK4C-N83",NA,"Sir William Mallory","1247 - 1317",NA,70,"UK:Great Britain",7,0
"G2M7-75Z",NA,"William la Zouche","1254 - Unknown",NA,NA,"UK:Great Britain",1,0
"MNXY-B5X",NA,"Robert de Tattershall","1198 - 1249",NA,51,"UK:Great Britain",1,0
"GFM9-C1Z",NA,"Matilda d'Aubigny","1197 - 1240",NA,43,"UK:Great Britain",1,6
"GHNG-6F8",NA,"Garisie de Gaveston","1230 - 1230",NA,1,"France",1,0
"GHNG-7X5",NA,"Arnaud Guillaume Guildaume De Marsan","1230 - 1272",NA,42,"France",2,0
"GM91-PDL",NA,"End","1234 - Unknown",NA,NA,"France",1,0
"KVFN-23V",NA,"Sir. Symon Le Grys Knight","1212 - Unknown",NA,NA,"UK:Great Britain",1,0
"LR9R-4F2",NA,"Lady Le Grys","1215 - Unknown",NA,NA,"UK:Great Britain",1,0
"LY5X-P6Z",NA,"Richard de Waxtenesham","Unknown - Unknown",NA,NA,NA,1,0
"GNJH-VJ6",NA,"Sir William Borrough","1265 - Unknown",NA,NA,"UK:Great Britain",1,0
"LDHC-3FS",NA,"Emma d'Harcourt","1206 - 1265",NA,59,"UK:Great Britain",4,2
"M517-YLG",NA,"Thomas Deverell","1244 - 1274",NA,30,"UK:Great Britain",1,0
"2MGT-YN5",NA,"Joseph Holbrook","1232 - Unknown",NA,NA,"UK:Great Britain",2,0
"G7C7-HB4",NA,"Phillip Atta Stone","1265 - 1315",NA,50,"UK:Great Britain",1,0
"G7CQ-5HR",NA,"Stone","1260 - 1310",NA,50,"UK:Great Britain",1,0
"GVF7-TBH",NA,"Alexander Pope","1280 - 1350",NA,70,"UK:Great Britain",1,0
"GQK9-ZKB",NA,"Richard Le Sherman","1185 - Unknown",NA,NA,"UK:Great Britain",1,0
"GQD7-X8N",NA,"Christina Le Sherman","1190 - Unknown",NA,NA,"UK:Great Britain",1,0
"LX7H-T5B",NA,"Adrian Eswy","1225 - Unknown",NA,NA,"UK:Great Britain",1,0
"LX7H-TBM",NA,"Agnes","1230 - Unknown",NA,NA,"UK:Great Britain",1,0
"GKWN-5SZ",NA,"Sir Henry Apuldrefield of Broxham Manor, Westerham, Kent","1249 - 1295",NA,46,NA,1,4
"GK53-RKM",NA,"Alice De Gray","1252 - 1295",NA,43,NA,1,0
"G9YV-SXL",NA,"John le Fowler I","1210 - Unknown",NA,NA,"UK:Great Britain",1,0
"LY9C-86T",NA,"Elizabeth","1213 - Unknown",NA,NA,"UK:Great Britain",1,0
"LRGF-H7B",NA,"John de la Hoese","1215 - Unknown",NA,NA,"UK:Great Britain",1,0
"GV7M-QDM",NA,"Mrs Bramshill","1213 - Unknown",NA,NA,"UK:Great Britain",1,0
"GH6S-DY8",NA,"William de Banastre","1234 - Unknown",NA,NA,"UK:Great Britain",1,0
"M9N5-Y55",NA,"Walter de Waller","1218 - 1316",NA,97,"UK:Great Britain",1,0
"M3KX-QLR",NA,"Agatha de Thorpe","1220 - 1316",NA,96,"UK:Great Britain",1,0
"MSDH-L37",NA,"Elias de Mortimer","1220 - 1280",NA,60,"UK:Great Britain",1,0
"L6JK-8N8",NA,"Thomas Ralph Andrews , Esq.","1232 - 1286",NA,54,"UK:Great Britain",13,1
"LZXJ-NKZ",NA,"Lady Magdalen Tokett","1235 - Unknown",NA,NA,"UK:Great Britain",12,0
"GHV3-512",NA,"William Thompson","1237 - Unknown",NA,NA,"UK:Great Britain",1,0
"G6TL-ZG9",NA,"Mrs Thompson","Unknown - Unknown",NA,NA,NA,1,0
"LQD3-G7G",NA,"Robert de Burnaville","1235 - 1307",NA,72,"UK:Great Britain",3,0
"GMNK-F2N",NA,"John de Barton I","1290 - 1328",NA,38,"UK:Great Britain",2,0
"GMNV-R9M",NA,"Margaret","1270 - Unknown",NA,NA,"UK:Great Britain",2,0
"L27N-ZQX",NA,"John de la Schaw,","1225 - 1309",NA,84,"UK:Great Britain",2,0
"GW68-G2G",NA,"Okand","1225 - Unknown",NA,NA,"UK:Great Britain",2,0
"K45D-YNY",NA,"John Hend","1278 - Unknown",NA,NA,NA,3,0
"M7DR-4JT",NA,"Mrs. John Hend","1280 - Unknown",NA,NA,NA,2,0
"GS1B-SH7",NA,"Baldwin Belauney","1255 - Unknown",NA,NA,"UK:Great Britain",2,0
"GHB9-C9R",NA,"Joan Fisherton","1259 - Unknown",NA,NA,"UK:Great Britain",1,0
"GQ63-W1D",NA,"John de la Warre","1165 - 1213",NA,48,"UK:Great Britain",1,0
"GHNX-MD1",NA,"Joan de Gresley","1155 - 1195",NA,40,"UK:Great Britain",1,7
"G7VX-62V",NA,"Hugh de Folkington I","1160 - 1214",NA,54,"UK:Great Britain",3,0
"G7VX-NRL",NA,"Egeline de Courtenay of Sussex","1168 - 1214",NA,47,"UK:Great Britain",1,0
"L2FK-J1Z",NA,"Lady Emma de Dunstanville, Heiress of Shiplake","1175 - 1243",NA,68,"UK:Great Britain",3,0
"9CDL-BQM",NA,"William de Etchingham","1145 - 1185",NA,40,"UK:Great Britain",1,0
"G6H7-XZW",NA,"Ala Wolverton FitzHaimo","1164 - 1249",NA,85,"UK:Great Britain",1,1
"GF3Z-SNH",NA,"Joscelyn FritzReinfred","1168 - Unknown",NA,NA,"UK:Great Britain",1,0
"G29N-JXN",NA,"Mrs. Joscelyn FritzReinfred","1168 - Unknown",NA,NA,"UK:Great Britain",1,0
"GHNW-BKH",NA,"Bertram de Criol","1190 - 1256",NA,66,"UK:Great Britain",5,4
"G3SK-P26",NA,"Emma de Sarre","1183 - Unknown",NA,NA,"UK:Great Britain",5,0
"9ZCG-T9B",NA,"Thomas de Erdington","1185 - 1218",NA,33,"UK:Great Britain",3,2
"G6L4-C7F",NA,"Rohese de Cocfelde","1190 - 1218",NA,28,"UK:Great Britain",3,0
"K4PK-XSL",NA,"Simon de Pateshulle","1219 - 1274",NA,55,"UK:Great Britain",1,0
"MZS9-HY9",NA,"Margery Braybrook","1224 - Unknown",NA,NA,"UK:Great Britain",1,4
"GX12-98V",NA,"Simon Stonegrave","1205 - 1257",NA,53,"UK:Great Britain",2,0
"LHG5-J3G",NA,"Beatrice Foliot","1214 - Unknown",NA,NA,"UK:Great Britain",2,2
"G366-94S",NA,"Robert Fitzwilliam de Hastings","1150 - 1195",NA,45,"UK:Great Britain",6,2
"GKRZ-9WQ",NA,"Lady Maud de Flamville","1153 - 1219",NA,66,"UK:Great Britain",5,2
"GG54-V7V",NA,"Gilbert Bassett","1090 - 1165",NA,75,NA,1,0
"MBLN-7T7",NA,"Edith D'Oyly","1098 - 1165",NA,67,"UK:Great Britain",2,3
"L8RL-ZJ7",NA,"Alan Reginald de Dunstanville","1105 - 1150",NA,45,"UK:Great Britain",3,3
"G6F9-7YP",NA,"Isabel FitzReginald","1093 - Unknown",NA,NA,"UK:Great Britain",3,0
"GGVK-GSY",NA,"Stephen de Gai","1100 - Unknown",NA,NA,"UK:Great Britain",1,0
"L1DM-11Y",NA,"Roger de Berkeley","1101 - 1177",NA,77,"UK:Great Britain",5,6
"G6WK-T3N",NA,"Trahaearn Ap Gwgan of Lian-gors","1130 - 1176",NA,46,"UK:Great Britain",4,9
"G3SS-FGH",NA,"Gwenllian verch Philip Gwis","1120 - Unknown",NA,NA,"UK:Great Britain",4,0
"M2CD-CPM",NA,"Gruffydd II ap Rhys","1157 - 1201",NA,44,"UK:Great Britain",2,7
"LHXY-GKC",NA,"Matilda de Braose","1173 - Unknown",NA,37,"UK:Great Britain",2,9
"G6N5-YSR",NA,"Robert de Pulford IV","1190 - 1243",NA,54,"UK:Great Britain",2,0
"GKLR-S89",NA,"Jane de Polford","1180 - 1228",NA,48,NA,3,0
"GX82-4WH",NA,"Hen Cynwrig Sais ap Ithel Fychan ap Growny","1180 - Unknown",NA,NA,NA,2,4
"LHRM-ST7","Q3008316","King Of Man And The Isles Óláfr Guðrøðarson The Dwarf, Bitling ,The Red","1080 - 1153","https://en.wikipedia.org/wiki/%C3%93l%C3%A1fr_Gu%C3%B0r%C3%B8%C3%B0arson_(died_1153)",73,"Isle of Man",9,3
"GZQ3-BV8",NA,"Ingeborg (Ingibjorg) Haakonsdatter (Haakonsdottir) Of Orkney","1097 - 1152",NA,55,"UK:Scotland:Orkney Islands:Mainland",7,3
"M1W5-BFF",NA,"Gruffydd ap Llewelyn King of Wales","1007 - 1063",NA,56,"UK:Great Britain",2,0
"9CW5-JNL",NA,"Ealdgyth Edith of Mercia","1042 - 1086",NA,44,NA,1,0
"G6FM-44L",NA,"Maelgwn ""Hên""","1147 - Unknown",NA,NA,"UK:Great Britain",1,0
"G2C7-K9M",NA,"Mrs Maelgwn ""Hên""","1145 - Unknown",NA,NA,"UK:Great Britain",1,0
"LT4P-XWT",NA,"Gwenllian verch Kenric","1156 - Unknown",NA,NA,"UK:Great Britain",5,5
"GDQV-PHQ",NA,"Nigel de Longford III","1225 - 1274",NA,51,"UK:Great Britain",1,1
"9S8D-FKY",NA,"Mrs. Margery Longford","1225 - 1299",NA,74,"UK:Great Britain",1,0
"LYGS-2RH",NA,"Ralph de Horbury","1196 - 1259",NA,63,"UK:Great Britain",5,0
"LH3P-BPZ",NA,"Mrs Ralph de Horbury","1196 - Unknown",NA,NA,"UK:Great Britain",5,0
"G8WY-TNR",NA,"Robert de Byron","1178 - 1221",NA,43,"UK:Great Britain",8,5
"GJGM-GM6",NA,"Maud","1197 - Unknown",NA,NA,"UK:Great Britain",3,0
"GD6W-58L",NA,"Baldwin Thies","1193 - 1235",NA,42,"UK:Great Britain",2,0
"GJGM-GJF",NA,"Margery de York","1195 - Unknown",NA,NA,"UK:Great Britain",2,0
"93NH-C8K",NA,"Roger Deyncourt","1172 - Unknown",NA,62,"UK:Great Britain",3,0
"K4D7-TRV",NA,"Annora Deincourt","1184 - Unknown",NA,NA,"UK:Great Britain",3,0
"GS8T-5JM",NA,"William Thorpe","1215 - Unknown",NA,NA,"UK:Great Britain",2,0
"GS8T-KC9",NA,"Mrs William Thorpe","1219 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGWR-TSG",NA,"Ralph II le Boteler","1125 - 1207",NA,82,"UK:Great Britain",1,5
"G3G9-98Y",NA,"Maud de Neufmarche","1150 - 1210",NA,60,"UK:Great Britain",3,0
"GF7H-GTC",NA,"Ranulf de Bellême","1162 - Unknown",NA,NA,"UK:Great Britain",1,0
"GVC3-81X",NA,"Marie Salour de Belleme","1162 - 1210",NA,48,"UK:Great Britain",1,0
"GZZY-Y6Y",NA,"Roger l Merlay","1145 - 1188",NA,43,"UK:Great Britain",4,3
"GZZY-K1G",NA,"Alice Stuteville","1144 - 1202",NA,58,"UK:Great Britain",4,0
"GZY8-9TL",NA,"William de la Plaunche Fiennes","1200 - 1265",NA,65,"UK:Great Britain",1,0
"GNTR-XF5",NA,"Elizabeth Hillary","1220 - 1260",NA,40,"UK:Great Britain",1,0
"MRVP-TDL",NA,"Robert Scales Ii","1502 - Unknown",NA,NA,"UK:Great Britain",1,0
"LRSD-M2W",NA,"Baron Roger de Burnell","1206 - Unknown",NA,NA,"UK:Great Britain",6,1
"G268-1NP",NA,"Mrs. Roger de Burnell","1207 - Unknown",NA,NA,"UK:Great Britain",6,0
"L7MG-C27",NA,"Hugh de Vivonne","1195 - Unknown",NA,54,"France",7,0
"LTQM-974",NA,"Robert de Beauchamp lord of Hache","1225 - Unknown",NA,NA,"UK:Great Britain",1,0
"LT31-BKJ",NA,"Juliane de Wyly","1230 - Unknown",NA,NA,"UK:Great Britain",1,0
"GKFF-BTG",NA,"Sir John de Low","1188 - 1288",NA,100,"UK:Great Britain",2,0
"GKFF-JQM",NA,"Mrs Margery Low","1194 - Unknown",NA,NA,"UK:Great Britain",1,0
"L5ZS-47Q",NA,"William Cherleton","1204 - 1233",NA,29,"UK:Great Britain",1,0
"GKZG-JLM",NA,"Mrs William Cherleton","1205 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGQK-J6Y",NA,"Adam de Kellet","Unknown - Unknown",NA,NA,NA,1,0
"LCCL-92M",NA,"Gwenwynwyn ab Owain Cyfeiliog","1165 - 1216",NA,51,"UK:Great Britain",11,3
"GQ6P-6H4",NA,"Margaret Corbet","1188 - 1251",NA,63,"UK:Great Britain",5,11
"L5Y7-7WS",NA,"William de Harcourt","1227 - Unknown",NA,44,"UK:Great Britain",4,5
"LBH5-964",NA,"Hilary Hastings","1237 - 1295",NA,59,"UK:Great Britain",3,5
"GMF5-5RD",NA,"Thomas de Wymerxley","1260 - 1320",NA,60,"UK:Great Britain",2,0
"GKQC-419",NA,"Katherine","1264 - Unknown",NA,NA,"UK:Great Britain",2,0
"GDBM-CQ4",NA,"Sir John de Raleigh","1250 - 1340",NA,90,"UK:Great Britain",1,0
"GDBM-JDF",NA,"Joan de Tracy","1252 - Unknown",NA,NA,"UK:Great Britain",1,0
"GDBM-T87",NA,"Sir Robert Chandos","1253 - 1292",NA,39,"UK:Great Britain",1,0
"G8NM-BVS",NA,"Gilbert de Gaunt","1220 - 1273",NA,53,"UK:Great Britain",6,6
"GW6J-KV4",NA,"Lora de Baliol","1220 - 1309",NA,89,"UK:Great Britain",7,0
"LDPZ-KBT",NA,"Adam Porter","1151 - 1213",NA,61,"UK:Great Britain",6,4
"LZLW-TGX",NA,"Mabilla Aureval d'Orival","1153 - 1190",NA,37,"UK:Great Britain",6,0
"GGDF-JWW",NA,"Roger Iv Tosny Toeni","1160 - 1209",NA,49,"UK:Great Britain",1,0
"K2SV-HJ7",NA,"Herbert FitzHerbert","1125 - 1204",NA,79,"UK:Great Britain",4,0
"LYWB-P6K",NA,"Lucy FitzMiles of Gloucester","1136 - 1220",NA,84,"UK:Great Britain",4,7
"G99D-8GC",NA,"Thomas de Sanford","1166 - 1203",NA,37,"UK:Great Britain",4,0
"G99D-FNY",NA,"Amabil Cardiff","1170 - 1205",NA,35,"UK:Great Britain",4,0
"KNBT-TSG",NA,"Ansketil de Ormesby","1185 - Unknown",NA,NA,"UK:Great Britain",2,0
"KNBR-HNJ",NA,"Agnes Langton","1222 - Unknown",NA,NA,"UK:Great Britain",2,0
"L63G-XC2",NA,"John de Weyland","1219 - 1274",NA,55,"UK:Great Britain",2,4
"KLVJ-FW1",NA,"Mrs. Mary de Weyland","1211 - Unknown",NA,NA,"UK:Great Britain",2,0
"G38V-YQ3",NA,"Richard de Coleville","1212 - Unknown",NA,NA,"UK:Great Britain",1,0
"G67J-LTF",NA,"Mrs. Richard de Coleville","1216 - Unknown",NA,NA,"UK:Great Britain",1,0
"KHGK-FT4",NA,"Gilbert FitzRichard de Clare 1st Earl of Hertford","1066 - 1117",NA,51,"UK:Great Britain",10,10
"GZLL-ZY9",NA,"Adelize en Beauvais de Clermont","1065 - 1124",NA,59,"France",10,7
"LZK6-P8K",NA,"Ranulf Meschin","1070 - 1129",NA,59,"France",3,4
"2YGB-N2M",NA,"Lucy of Bolingbroke","1067 - 1138",NA,71,"UK:Great Britain",4,0
"9CX4-WSM",NA,"Henry de Pembrugge","1192 - 1254",NA,63,"UK:Great Britain",3,3
"GH1G-B8P",NA,"Joan FitzWarin","1197 - Unknown",NA,NA,"UK:Great Britain",3,0
"2DTG-YF2",NA,"Robert de Rode","1160 - 1230",NA,70,"UK:Great Britain",2,1
"G7KR-XWD",NA,"Amandus Jourdan","1165 - 1200",NA,36,"UK:Great Britain",2,0
"MCM9-23J",NA,"Hugh FitzOdard 2nd Lord of Dutton","1086 - Unknown",NA,49,"UK:Great Britain",5,0
"GC3R-3ZT",NA,"Lady Alice Pichard","1106 - 1134",NA,29,"UK:Great Britain",12,0
"MK81-H6Q",NA,"Sir Richard Prescott","1100 - 1179",NA,79,"UK:Great Britain",3,1
"GJ9M-QG8",NA,"Martha Ishman","1110 - 1190",NA,80,"UK:Great Britain",3,0
"G3VC-PS6",NA,"Robert Standon","1172 - 1208",NA,36,"UK:Great Britain",1,0
"G3VZ-ZHD",NA,"Philippa de Stoke","1174 - 1222",NA,48,"UK:Great Britain",2,0
"GGK4-HZS",NA,"Staffford","1180 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGK4-SF7",NA,"Stafford","1180 - Unknown",NA,NA,"UK:Great Britain",1,0
"G9R3-1J4",NA,"Sir William de Saint Pierre","1181 - Unknown",NA,NA,"UK:Great Britain",1,0
"GD3G-CFK",NA,"Thomas Lound","1165 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGK7-VSS",NA,"Marjorie de Lynton","1190 - Unknown",NA,NA,NA,1,0
"9W1R-8P3",NA,"Richard de Beville","1163 - 1238",NA,75,"UK:Great Britain",3,1
"GLKP-DX4",NA,"Lady Richard de Beville","1167 - Unknown",NA,NA,"Barbados",3,0
"LR9B-N5G",NA,"Sir William of Banbury","1164 - Unknown",NA,NA,"UK:Great Britain",1,0
"G9XT-SL3",NA,"William de Verdun","1155 - 1197",NA,43,"UK:Great Britain",1,5
"G6VN-JCW",NA,"Mrs William de Verdun","Unknown - Unknown",NA,NA,NA,1,0
"G7CM-3YN",NA,"Patrick de Bunbury","1175 - 1220",NA,45,"UK:Great Britain",1,3
"LT74-VX6",NA,"Letitia Clemence Fitzhugh","1178 - 1256",NA,78,"UK:Great Britain",1,0
"9ZZS-T4S",NA,"Agnes Kyme","1143 - 1214",NA,71,"UK:Great Britain",8,4
"LB2K-M6V",NA,"Simon Corbet","1116 - 1165",NA,49,"UK:Great Britain",13,11
"GQMG-8W6",NA,"Margaret de Brampton","1116 - 1185",NA,69,"UK:Great Britain",13,2
"MB13-7W2",NA,"Ralph de Valletort","1140 - 1206",NA,66,"UK:Great Britain",5,0
"G3TY-3Q7",NA,"Joan de Dunstanville","1142 - 1220",NA,78,"UK:Great Britain",3,9
"LDSL-V95",NA,"Herbert de Orreby V","1140 - 1180",NA,40,"UK:Great Britain",7,1
"LDJF-G6L",NA,"Eustace d'Arderne","1165 - 1213",NA,48,"UK:Great Britain",3,0
"G3WR-PZ3",NA,"Hawysia","1170 - 1213",NA,43,"UK:Great Britain",3,0
"GSHB-X11",NA,"Richard d' Aldford","1145 - 1213",NA,68,NA,1,1
"G2GT-KGH",NA,"Margred ferch Gruffudd","1145 - 1230",NA,85,"UK:Great Britain",1,0
"LD72-8K8",NA,"Gruffydd Maelor ap Madog I","1121 - 1191",NA,70,"UK:Great Britain",3,6
"G94D-HBN",NA,"Angharad ferch Owain Gwynedd","1135 - 1162",NA,27,"UK:Great Britain",3,2
"GHFM-13P",NA,"Hugh Peverell","1198 - 1223",NA,25,"UK:Great Britain",1,2
"GKJ1-FFF",NA,"Isabell de Brymeton","1202 - 1223",NA,21,"UK:Great Britain",1,0
"GC26-GG4",NA,"Peter de Graham - Lord of Dalkeith","1143 - 1175",NA,32,"UK:Great Britain",3,4
"GCQM-6G4",NA,"Geva of Scotland","1122 - Unknown",NA,NA,"UK:Great Britain",3,0
"LHXH-F8B",NA,"Sir Adam FitzGilbert, Knight","1144 - Unknown",NA,NA,"UK:Great Britain",3,0
"GQ2W-1ST",NA,"Idonea Comyn","1148 - 1232",NA,84,"UK:Great Britain",5,7
"LTGW-PKM",NA,"Gervase d'Avenel","1140 - 1219",NA,79,"UK:Great Britain",5,3
"GWXR-K15",NA,"Sybilla Gervase of Eskdale","1162 - Unknown",NA,NA,"Germany",5,0
"GDNX-DVY",NA,"William de Graham","1145 - 1200",NA,56,"UK:Great Britain",2,5
"GXXP-J29",NA,"Thomas de Muschamp","1150 - 1190",NA,40,"UK:Great Britain",4,4
"G64M-RP2",NA,"Maud Vesci","1135 - 1216",NA,81,"UK:Great Britain",4,0
"94T6-NV6",NA,"Raoul V de La Roche-Taisson","1155 - 1213",NA,58,"France",4,0
"9CH4-V68",NA,"Mathilde de La Lande-Patry","1165 - 1236",NA,71,"France",6,0
"KL6V-3G7",NA,"Jean I de Roye, de Guerbigny, Becquigny, Monchy I","1197 - 1255",NA,58,"France",4,3
"LRWC-NPT",NA,"Margaret de Ville","1226 - Unknown",NA,NA,"UK:Great Britain",1,0
"LVYY-2CJ",NA,"Robert de Paveley of Paulerspury","1220 - 1288",NA,68,"UK:Great Britain",1,0
"GD3N-8YB",NA,"Mrs. Sarah De Paveley","1231 - 1299",NA,68,"UK:Great Britain",2,0
"G2XG-MXF",NA,"Sir. William Paulet","1185 - 1209",NA,24,"UK:Great Britain",1,0
"G9KJ-2QW",NA,"Robert De Plumptom","1187 - 1244",NA,57,"UK:Great Britain",3,1
"LJYJ-6P3",NA,"Alice de Mowbray","1192 - 1219",NA,27,"UK:Great Britain",2,5
"LY2Z-S7G",NA,"Arthur Westwick","1188 - Unknown",NA,NA,"UK:Great Britain",1,0
"G9JQ-FDZ",NA,"Maud de Braham","1190 - Unknown",NA,NA,"UK:Great Britain",1,0
"9CXS-J8J",NA,"Reinauld De Seigneur De Courtenay","1130 - 1194",NA,64,"France",6,4
"9STQ-QP8",NA,"Hawise de Courcy","1129 - 1240",NA,111,"France",3,1
"MV95-58S",NA,"William de Reviers","1128 - 1217",NA,89,"France",5,5
"KZT7-N2G",NA,"Mabile Meulan Countess of Devon","1168 - 1204",NA,36,"France",5,0
"GKY6-VC6",NA,"William 3rd baron d'abrancis","1100 - Unknown",NA,NA,"Germany",1,0
"GKYX-NY3",NA,"Cecily de Raleigh","1101 - Unknown",NA,NA,"UK:Great Britain",1,0
"LKKM-WHZ",NA,"Robert FitzMaldred Lord of Raby","1170 - 1248",NA,78,"UK:Great Britain",3,0
"LKKM-WHC",NA,"Isabel de Neville","1176 - 1254",NA,78,"UK:Great Britain",3,0
"29WW-KJL",NA,"Cecilia  Cecelia Clayton","1174 - 1230",NA,56,"UK:Great Britain",5,0
"M1TW-5FB",NA,"Sir Henry de Atherton","1160 - 1260",NA,100,"UK:Great Britain",2,1
"ML38-8JK",NA,"Unknown Derby","1242 - 1242",NA,0,"UK:Great Britain",2,0
"GJ98-1CD",NA,"Herbert de Norwich","1190 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGT7-HGJ",NA,"Mrs. Herbert de Norwich","1190 - Unknown",NA,NA,"UK:Great Britain",1,0
"GN6T-WXW",NA,"Mr Herbert de Hedersett","1190 - Unknown",NA,NA,"UK:Great Britain",1,0
"MH9N-2XF",NA,"Mrs Herbert de Hedersete","1194 - Unknown",NA,NA,"UK:Great Britain",1,0
"GD5T-HP4",NA,"Richard de Braunche IV","1170 - Unknown",NA,NA,"UK:Great Britain",4,1
"GX1P-WH6",NA,"wife Richard De Braunche IV","Unknown - Unknown",NA,NA,NA,4,0
"GKF7-PDD",NA,"FitzPayne","1200 - Unknown",NA,NA,"Czech Republic",2,0
"KJ4G-JBV",NA,"Hugh DeHavarsham","1195 - 1255",NA,60,"UK:Great Britain",1,0
"G94G-CFV",NA,"Mrs. Joan De Haversham","1200 - 1254",NA,54,"UK:Great Britain",1,0
"GWYG-WQ9",NA,"John de Bois","1192 - Unknown",NA,NA,"UK:Great Britain",2,2
"GWYG-9V9",NA,"Isabel","1200 - Unknown",NA,NA,"UK:Great Britain",2,0
"M18B-5WJ",NA,"Humphrey Poges","1220 - 1278",NA,58,"UK:Great Britain",1,0
"GV6C-C13",NA,"Robert de Hingham","1225 - Unknown",NA,NA,"UK:Great Britain",1,0
"LZGL-1MF",NA,"William Felton","1235 - 1315",NA,80,"UK:Great Britain",4,2
"LHDP-984",NA,"Robert de Aguillon","1186 - 1249",NA,63,"UK:Great Britain",9,1
"GXL9-C6V",NA,"Margery Fresney","1182 - 1230",NA,48,"France",4,1
"L7F4-CZL",NA,"John De Flegg","1165 - 1236",NA,71,"UK:Great Britain",4,2
"GX9X-92V",NA,"Margaret de Bassingham","1170 - Unknown",NA,NA,"UK:Great Britain",4,3
"K232-PVY",NA,"Ralph Du Plessis","1177 - 1227",NA,50,"France",4,0
"GZ5R-4QW",NA,"N","1141 - Unknown",NA,NA,NA,1,0
"K2JR-W6R",NA,"Hugh de Noers","1165 - 1223",NA,58,"UK:Great Britain",1,1
"G7PM-TX3",NA,"Mrs. Joan Noers","1170 - Unknown",NA,NA,"UK:Great Britain",1,0
"GL93-YY8",NA,"Willehaus Ludlow","1140 - Unknown",NA,NA,"UK:Great Britain",1,0
"GLRQ-NB8",NA,"Mrs. Willehaus Ludlow","1142 - Unknown",NA,NA,"UK:Great Britain",1,0
"G9W1-G9W",NA,"Robert de Marimon Lord Scrivelsby","1100 - 1181",NA,81,"France",2,4
"9Z8T-1WX",NA,"Melisende de Rethel","1118 - 1165",NA,48,"France",9,1
"GLG9-JCB",NA,"Baron Enguerrand II de Vassy","1075 - Unknown",NA,NA,"Germany",5,0
"GV2Z-BL2",NA,"Rollon de HARCOUET","1138 - 1203",NA,65,"France",1,0
"GV28-MZR",NA,"Blanche de DOL","1152 - Unknown",NA,NA,"France",1,0
"GZZY-FX4",NA,"Roger Bertram.","1263 - 1300",NA,37,"UK:Great Britain",2,2
"GZZY-GBY",NA,"Alice Gobion","1270 - Unknown",NA,NA,"UK:Great Britain",2,3
"GJF8-4PN",NA,"Prince Gruffydd de la Pole - Prince of Upper Powys","1211 - 1286",NA,75,"UK:Great Britain",1,0
"GKVD-HH9",NA,"Mrs. Gruffydd la Pole","1213 - Unknown",NA,NA,"UK:Great Britain",1,0
