"fid","QID","name","lifespan","article","age_at_death","birth_country","children","siblings"
"GZQ3-BV8",NA,"Ingeborg (Ingibjorg) Haakonsdatter (Haakonsdottir) Of Orkney","1097 - 1152",NA,55,"UK:Scotland:Orkney Islands:Mainland",7,3
"LYNQ-SWS",NA,"Cadwgon ap Elystan Glodrydd","0980 - 1066",NA,86,"UK:Great Britain",24,4
"KZMZ-7JH",NA,"Eva ferch Gwrgan of Glamorgan","0995 - 1030",NA,35,"UK:Great Britain",11,1
"G6FM-44L",NA,"Maelgwn ""Hên""","1147 - Unknown",NA,NA,"UK:Great Britain",1,0
"G2C7-K9M",NA,"Mrs Maelgwn ""Hên""","1145 - Unknown",NA,NA,"UK:Great Britain",1,0
"LT4P-XWT",NA,"Gwenllian verch Kenric","1156 - Unknown",NA,NA,"UK:Great Britain",5,5
"GHBK-SDY",NA,"Thomas Wingfield","1242 - 1322",NA,80,"UK:Great Britain",1,2
"GHBK-NQQ",NA,"Alice de Weyland","1255 - 1329",NA,74,"UK:Great Britain",1,0
"GC8Z-HS5",NA,"Arnold Honeypot","1240 - 1300",NA,60,"UK:Great Britain",2,0
"GDJ2-SJL",NA,"Mrs. Arnold Honeypot","1244 - Unknown",NA,NA,"UK:Great Britain",1,0
"G27Z-MYY",NA,"Atte Wode","Unknown - 1750",NA,NA,NA,1,0
"G2H1-9DM",NA,"Lady Wode","Unknown - 1752",NA,NA,"UK:Great Britain",1,0
"GDQX-N24",NA,"Adam De Babthorpe","1140 - Unknown",NA,NA,"UK:Great Britain",2,0
"G8MG-558",NA,"Margaret Newmarche","1142 - Unknown",NA,NA,"UK:Great Britain",2,0
"GGWR-TSG",NA,"Ralph II le Boteler","1125 - 1207",NA,82,"UK:Great Britain",1,5
"G3G9-98Y",NA,"Maud de Neufmarche","1150 - 1210",NA,60,"UK:Great Britain",3,0
"GF7H-GTC",NA,"Ranulf de Bellême","1162 - Unknown",NA,NA,"UK:Great Britain",1,0
"GVC3-81X",NA,"Marie Salour de Belleme","1162 - 1210",NA,48,"UK:Great Britain",1,0
"MRVP-TDL",NA,"Robert Scales Ii","1502 - Unknown",NA,NA,"UK:Great Britain",1,0
"LRSD-M2W",NA,"Baron Roger de Burnell","1206 - Unknown",NA,NA,"UK:Great Britain",6,1
"G268-1NP",NA,"Mrs. Roger de Burnell","1207 - Unknown",NA,NA,"UK:Great Britain",6,0
"L7MG-C27",NA,"Hugh de Vivonne","1195 - Unknown",NA,54,"France",7,0
"LTQM-974",NA,"Robert de Beauchamp lord of Hache","1225 - Unknown",NA,NA,"UK:Great Britain",1,0
"LT31-BKJ",NA,"Juliane de Wyly","1230 - Unknown",NA,NA,"UK:Great Britain",1,0
"GKFF-BTG",NA,"Sir John de Low","1188 - 1288",NA,100,"UK:Great Britain",2,0
"GKFF-JQM",NA,"Mrs Margery Low","1194 - Unknown",NA,NA,"UK:Great Britain",1,0
"L5ZS-47Q",NA,"William Cherleton","1204 - 1233",NA,29,"UK:Great Britain",1,0
"GKZG-JLM",NA,"Mrs William Cherleton","1205 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGQK-J6Y",NA,"Adam de Kellet","Unknown - Unknown",NA,NA,NA,1,0
"LCCL-92M",NA,"Gwenwynwyn ab Owain Cyfeiliog","1165 - 1216",NA,51,"UK:Great Britain",11,3
"GQ6P-6H4",NA,"Margaret Corbet","1188 - 1251",NA,63,"UK:Great Britain",5,11
"MB47-1V7",NA,"William Bulkeley Lord of Bulkeley","1185 - 1233",NA,49,"UK:Great Britain",7,4
"LC57-3R5",NA,"Beatrice Boteler","1189 - Unknown",NA,NA,"UK:Great Britain",7,1
"LHWN-CH9",NA,"Sir Bernard Brocas III","1236 - 1270",NA,34,"UK:Great Britain",1,0
"G7WM-5ZV",NA,"Lady Anne Dolly","1236 - 1266",NA,30,"UK:Great Britain",1,0
"GFVS-Q3M",NA,"Roger De Burton","1270 - 1290",NA,20,"UK:Great Britain",2,1
"LKMD-MHN",NA,"Mrs. Roger de Burton","1275 - Unknown",NA,NA,"UK:Great Britain",1,0
"GFM8-8R5",NA,"Sir Knight Richard de Hill","1273 - 1317",NA,44,"UK:Great Britain",3,0
"GFMZ-8YK",NA,"Lady Alice Giffard","1273 - 1361",NA,88,"France",3,0
"GX39-7DD",NA,"Sir Knight Hugh De Wlonkeslow","1274 - 1345",NA,71,"UK:Great Britain",5,0
"GX39-WFK",NA,"Barroness Alicia Filia De Roberti","1275 - Unknown",NA,NA,"UK:Great Britain",4,0
"G7JZ-8MM",NA,"Bartholomew de Hampden","1170 - 1245",NA,75,"UK:Great Britain",1,4
"GQD5-J6L",NA,"Lady Michele de Fiennes","1175 - 1245",NA,70,"UK:Great Britain",1,0
"G84M-B3B",NA,"Ingram de Burton Sir","1171 - 1197",NA,26,"UK:Great Britain",1,0
"GWGQ-H1K",NA,"Mrs. Mary Burton","1175 - Unknown",NA,NA,"UK:Great Britain",4,0
"LDFW-Q4M",NA,"John de Herdeby","1154 - Unknown",NA,NA,"UK:Great Britain",1,0
"LDFW-QZ4",NA,"Hugh de Sancto Vedasto","1190 - 1243",NA,53,"UK:Great Britain",1,0
"LDFW-Q6Q",NA,"Mrs. Avice De Sancto Vedasto","1192 - 1240",NA,48,"UK:Great Britain",1,0
"G84M-DN1",NA,"Gerald de Grenville","1182 - 1243",NA,61,NA,5,0
"G849-7L1",NA,"Dionysia de Turberville","1186 - Unknown",NA,NA,"UK:Great Britain",5,0
"G7GF-WD5",NA,"Hamo de SANCTA-FIDE","1185 - Unknown",NA,NA,"UK:Great Britain",2,0
"G7GF-QZ3",NA,"Mrs Hamo de de Sancta Fide","Unknown - Unknown",NA,NA,"UK:Great Britain",1,0
"GMNH-NCJ",NA,"Richard De Hywis I","1158 - 1216",NA,59,"UK:Great Britain",4,0
"CD18-VCT",NA,"Mrs. Richard De Hywis","1158 - Unknown",NA,NA,"UK:Great Britain",4,0
"GZ7M-DM2",NA,"McGregor Bishop of Inverness","1144 - Unknown",NA,NA,"UK:Great Britain",1,2
"GMFT-MYZ",NA,"Arthur Boiville","1150 - Unknown",NA,NA,"UK:Great Britain",1,1
"GVPG-9VL",NA,"Mrs Arthur Boiville","1150 - Unknown",NA,NA,"UK:Great Britain",1,0
"GFYV-TLP",NA,"Milo Saint-Maur Lord of Kingston Seymour","1175 - 1217",NA,42,NA,1,0
"LLQT-RZ4",NA,"Richard SIR Justice Chester DRAYCOTE Draycott","1200 - 1268",NA,68,"UK:Great Britain",2,0
"4Z6K-QH6",NA,"Ann Alice Murdac","1166 - Unknown",NA,NA,"UK:Great Britain",3,0
"2Z98-N1Y",NA,"Thomas I de Multon of Egremont","1226 - Unknown",NA,67,"UK:Great Britain",1,0
"GLX1-NN4",NA,"Ida","1230 - 1256",NA,26,"UK:Great Britain",1,0
"G2SR-S2B",NA,"John le Boteler","1230 - Unknown",NA,NA,"Ireland",1,0
"GQ67-VDZ",NA,"Simon de Senlis IV","1165 - 1250",NA,85,"UK:Great Britain",1,1
"GH91-4W3",NA,"Amicia of Huntingdon","1167 - Unknown",NA,NA,"UK:Great Britain",1,6
"GK4Q-Q38",NA,"Richard Balistarius","1187 - 1250",NA,63,"UK:Great Britain",1,0
"GL7K-GXZ",NA,"Elizabeth Trotter","1175 - Unknown",NA,NA,"UK:Great Britain",1,0
"LDPZ-KBT",NA,"Adam Porter","1151 - 1213",NA,61,"UK:Great Britain",6,4
"LZLW-TGX",NA,"Mabilla Aureval d'Orival","1153 - 1190",NA,37,"UK:Great Britain",6,0
"GGDF-JWW",NA,"Roger Iv Tosny Toeni","1160 - 1209",NA,49,"UK:Great Britain",1,0
"K2SV-HJ7",NA,"Herbert FitzHerbert","1125 - 1204",NA,79,"UK:Great Britain",4,0
"LYWB-P6K",NA,"Lucy FitzMiles of Gloucester","1136 - 1220",NA,84,"UK:Great Britain",4,7
"G99D-8GC",NA,"Thomas de Sanford","1166 - 1203",NA,37,"UK:Great Britain",4,0
"G99D-FNY",NA,"Amabil Cardiff","1170 - 1205",NA,35,"UK:Great Britain",4,0
"GD2Q-92X",NA,"William de Hauterive","1165 - 1247",NA,82,"UK:Great Britain",1,0
"GWV5-H7C",NA,"Mrs William de Hauterive","Unknown - 1200",NA,NA,NA,1,0
"9CQ8-LGZ",NA,"Odenel Um Fraville","1200 - Unknown",NA,NA,"UK:Great Britain",2,0
"GVJL-J4G",NA,"Isabel de Mauduit","1204 - Unknown",NA,NA,"UK:Great Britain",1,0
"G7V4-JC9",NA,"Sir Isadore Reresby","1225 - 1248",NA,23,"UK:Great Britain",6,0
"9HYM-PGX",NA,"Amicia d' Eyncourt","1225 - Unknown",NA,NA,"UK:Great Britain",6,2
"GJJ3-6R6",NA,"Thomas De Isham","1350 - Unknown",NA,NA,"UK:Great Britain",1,0
"GFZ7-9DY",NA,"Philip Seton","1135 - 1179",NA,44,NA,2,2
"GLTN-YQR",NA,"Lady Matilda Corbet","1165 - Unknown",NA,NA,NA,1,0
"GDLG-L6J",NA,"Sir John de Seton of Skelton, Cumberland","1222 - 1299",NA,77,"UK:Great Britain",1,4
"KNSZ-X5F",NA,"Arminia Lascelles","Unknown - Unknown",NA,NA,NA,1,0
"G212-KXP",NA,"Alasdair Comyn","1260 - 1305",NA,45,"UK:Great Britain",1,0
"GHY1-H5C",NA,"Joan de LATIMER","1260 - 1342",NA,82,"UK:Great Britain",1,0
"L6HF-2GC",NA,"Sir Simon III Fraser, The Patriot Laird of Oliver Castle and Neidpath Castle","1226 - 1306",NA,80,NA,5,0
"G678-WZ5",NA,"Lady Mary Bisset of Oliver Castle","1241 - 1316",NA,75,"UK:Great Britain",5,1
"GC38-L96",NA,"Jón Magnússon, Jarl of Orkney and Caithness","1259 - Unknown",NA,53,"UK:Great Britain",2,1
"GHWH-LZN",NA,"Graham","1244 - Unknown",NA,NA,"UK:Great Britain",2,0
"G8TZ-GVD",NA,"Sir William 'Le Hardi' of Douglas","1230 - 1297",NA,67,"UK:Great Britain",5,0
"GKWQ-DC1",NA,"Lady Douglas","1240 - Unknown",NA,NA,"UK:Great Britain",5,0
"GJ95-Y9M",NA,"William Crichton","1200 - 1240",NA,40,"UK:Great Britain",1,0
"GJ95-TX8",NA,"Mrs Crichton","1200 - Unknown",NA,NA,"UK:Great Britain",1,0
"GLSF-3CG",NA,"Pathhead","1210 - Unknown",NA,NA,"UK:Great Britain",1,0
"GXGW-LFT",NA,"Sir Richard Maitland du Thirlestane","1225 - 1288",NA,63,"UK:Great Britain",4,0
"GVH1-QB7",NA,"Avicia de Thirlestane","1230 - 1280",NA,50,"UK:Great Britain",3,0
"G47Q-GRJ",NA,"William Abernethy 2nd of Saltoun","1252 - 1319",NA,67,"UK:Great Britain",2,0
"GD5Y-MNJ",NA,"Margaret","1265 - Unknown",NA,NA,"UK:Great Britain",2,0
"GVSX-TM9",NA,"Sir John Wishart - Baron of Plenderleith","1260 - Unknown",NA,NA,"UK:Great Britain",1,1
"GNPR-XFY",NA,"Johanna de Plenderleith - Baroness of Plenderleith","1265 - Unknown",NA,NA,"UK:Great Britain",1,0
"GC4K-SPR",NA,"Geoffrey De Pauncefort","1220 - Unknown",NA,NA,"UK:Great Britain",2,0
"GDVH-Y5P",NA,"Sibilla de Cantilupe","1226 - 1278",NA,52,"UK:Great Britain",3,0
"KHGK-FT4",NA,"Gilbert FitzRichard de Clare 1st Earl of Hertford","1066 - 1117",NA,51,"UK:Great Britain",10,10
"GZLL-ZY9",NA,"Adelize en Beauvais de Clermont","1065 - 1124",NA,59,"France",10,7
"LZK6-P8K",NA,"Ranulf Meschin","1070 - 1129",NA,59,"France",3,4
"2YGB-N2M",NA,"Lucy of Bolingbroke","1067 - 1138",NA,71,"UK:Great Britain",4,0
"GGK7-VSS",NA,"Marjorie de Lynton","1190 - Unknown",NA,NA,NA,1,0
"9W1R-8P3",NA,"Richard de Beville","1163 - 1238",NA,75,"UK:Great Britain",3,1
"GLKP-DX4",NA,"Lady Richard de Beville","1167 - Unknown",NA,NA,"Barbados",3,0
"9ZZS-T4S",NA,"Agnes Kyme","1143 - 1214",NA,71,"UK:Great Britain",8,4
"LB2K-M6V",NA,"Simon Corbet","1116 - 1165",NA,49,"UK:Great Britain",13,11
"GQMG-8W6",NA,"Margaret de Brampton","1116 - 1185",NA,69,"UK:Great Britain",13,2
"MB13-7W2",NA,"Ralph de Valletort","1140 - 1206",NA,66,"UK:Great Britain",5,0
"G3TY-3Q7",NA,"Joan de Dunstanville","1142 - 1220",NA,78,"UK:Great Britain",3,9
"LDSL-V95",NA,"Herbert de Orreby V","1140 - 1180",NA,40,"UK:Great Britain",7,1
"LD72-8K8",NA,"Gruffydd Maelor ap Madog I","1121 - 1191",NA,70,"UK:Great Britain",3,6
"G94D-HBN",NA,"Angharad ferch Owain Gwynedd","1135 - 1162",NA,27,"UK:Great Britain",3,2
"9MFH-1RB",NA,"William de Clifton","1202 - Unknown",NA,56,"UK:Great Britain",3,2
"GD56-CMD",NA,"Lady Ellen Warren","1209 - 1281",NA,72,NA,3,0
"GC8Q-2H4",NA,"de Aubigny","1240 - Unknown",NA,NA,"UK:Great Britain",1,0
"GC8Q-BTY",NA,"Matilda De Hiliary","1240 - 1259",NA,19,NA,1,0
"GXXP-J29",NA,"Thomas de Muschamp","1150 - 1190",NA,40,"UK:Great Britain",4,4
"G64M-RP2",NA,"Maud Vesci","1135 - 1216",NA,81,"UK:Great Britain",4,0
"94T6-NV6",NA,"Raoul V de La Roche-Taisson","1155 - 1213",NA,58,"France",4,0
"9CH4-V68",NA,"Mathilde de La Lande-Patry","1165 - 1236",NA,71,"France",6,0
"LH77-KJK",NA,"Robert d'Anvers II","1172 - 1223",NA,51,"UK:Great Britain",4,4
"GDNL-J7V",NA,"Muriel of Oxfordshire","1165 - 1200",NA,35,"UK:Great Britain",4,0
"LC61-BSC",NA,"Richard De Talemasche","1149 - 1246",NA,97,"UK:Great Britain",3,2
"LXM7-NT8",NA,"Avicia Taillard","1177 - 1205",NA,28,"UK:Great Britain",3,0
"LLHG-KQ8",NA,"Henry de Langley","1210 - 1240",NA,30,"UK:Great Britain",1,3
"KNDX-7GV",NA,"Warine de Bereham","1175 - 1210",NA,36,"UK:Great Britain",3,0
"LZ86-LKH",NA,"Thomas de Ocholte","1170 - Unknown",NA,NA,NA,1,0
"GL5P-6VQ",NA,"Gomez Perez De Toledo Y Palomeque","1256 - Unknown",NA,NA,"Spain",4,0
"G2KX-7BV",NA,"Doña Horabuena Gutiérrez de Toledo","1259 - 1334",NA,75,"Spain",4,1
"G8YR-GGY",NA,"Vasco Martins da Cunha, 5º Sr. de Tábua","1259 - 1325",NA,66,"Portugal",4,6
"G2YR-LVW",NA,"Senhorinha Fernandes de Chacim","1265 - 1330",NA,65,"Spain",1,3
"GZDP-S64",NA,"Juan Garcia de Toledo","1257 - 1288",NA,31,"Spain",6,2
"G221-D2B",NA,"Inés García de Toledo","1261 - 1288",NA,27,"Spain",6,0
"GLD3-X5K",NA,"Sancho Pérez de Ayala","1246 - 1288",NA,42,NA,5,0
"GCS6-C4N",NA,"Aldonza Díaz de Veláscuri","1250 - 1288",NA,38,"Spain",5,1
"LCPK-TPB",NA,"Fernan Perez de Barroso","1253 - 1311",NA,58,"Spain",7,8
"LC84-41X",NA,"Mencia García de Sotomayor","1270 - Unknown",NA,NA,"Spain",7,0
"GXCL-L6W",NA,"Ruy González de Ceballos","1254 - 1355",NA,101,"Spain",11,3
"GCZC-MSL",NA,"Maria Fernández de Caviedes","1256 - 1298",NA,42,"Spain",16,0
"LHW3-3M4",NA,"García Gómez Carrillo de Molina","Unknown - 1312",NA,NA,"Spain",5,2
"G725-2QK",NA,"Elvira Álvarez Osorio","1258 - 1287",NA,29,"Spain",3,2
"KL6V-3G7",NA,"Jean I de Roye, de Guerbigny, Becquigny, Monchy I","1197 - 1255",NA,58,"France",4,3
"LRWC-NPT",NA,"Margaret de Ville","1226 - Unknown",NA,NA,"UK:Great Britain",1,0
"G9KJ-2QW",NA,"Robert De Plumptom","1187 - 1244",NA,57,"UK:Great Britain",3,1
"LJYJ-6P3",NA,"Alice de Mowbray","1192 - 1219",NA,27,"UK:Great Britain",2,5
"LY2Z-S7G",NA,"Arthur Westwick","1188 - Unknown",NA,NA,"UK:Great Britain",1,0
"G9JQ-FDZ",NA,"Maud de Braham","1190 - Unknown",NA,NA,"UK:Great Britain",1,0
"9CXS-J8J",NA,"Reinauld De Seigneur De Courtenay","1130 - 1194",NA,64,"France",6,4
"9STQ-QP8",NA,"Hawise de Courcy","1129 - 1240",NA,111,"France",3,1
"MV95-58S",NA,"William de Reviers","1128 - 1217",NA,89,"France",5,5
"KZT7-N2G",NA,"Mabile Meulan Countess of Devon","1168 - 1204",NA,36,"France",5,0
"GKY6-VC6",NA,"William 3rd baron d'abrancis","1100 - Unknown",NA,NA,"Germany",1,0
"GKYX-NY3",NA,"Cecily de Raleigh","1101 - Unknown",NA,NA,"UK:Great Britain",1,0
"LKKM-WHZ",NA,"Robert FitzMaldred Lord of Raby","1170 - 1248",NA,78,"UK:Great Britain",3,0
"LKKM-WHC",NA,"Isabel de Neville","1176 - 1254",NA,78,"UK:Great Britain",3,0
"GJ98-1CD",NA,"Herbert de Norwich","1190 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGT7-HGJ",NA,"Mrs. Herbert de Norwich","1190 - Unknown",NA,NA,"UK:Great Britain",1,0
"GN6T-WXW",NA,"Mr Herbert de Hedersett","1190 - Unknown",NA,NA,"UK:Great Britain",1,0
"MH9N-2XF",NA,"Mrs Herbert de Hedersete","1194 - Unknown",NA,NA,"UK:Great Britain",1,0
"GD5T-HP4",NA,"Richard de Braunche IV","1170 - Unknown",NA,NA,"UK:Great Britain",4,1
"GX1P-WH6",NA,"wife Richard De Braunche IV","Unknown - Unknown",NA,NA,NA,4,0
"GKF7-PDD",NA,"FitzPayne","1200 - Unknown",NA,NA,"Czech Republic",2,0
"GL89-N52",NA,"Nicholas de Vaux","Unknown - 1305",NA,50,"UK:Great Britain",1,0
"GLTG-TC2",NA,"Alice","Unknown - Unknown",NA,NA,NA,1,0
"GQ67-WDT",NA,"Adam de Senlis","1232 - 1283",NA,51,"UK:Great Britain",2,2
"GL89-N51",NA,"Iseud Beckingham","1229 - Unknown",NA,NA,NA,2,0
"GW11-BTY",NA,"William Drakelow","1245 - Unknown",NA,NA,NA,1,0
"GXVS-YKK",NA,"William de Wyleby","1231 - 1327",NA,96,"UK:Great Britain",1,0
"GNST-T65",NA,"Mrs. Wyleby","1254 - Unknown",NA,NA,"UK:Great Britain",1,0
"GD8R-WPP",NA,"William le Strange","1224 - 1296",NA,73,"UK:Great Britain",1,0
"G6C2-G7V",NA,"Mrs Le Strange","Unknown - Unknown",NA,NA,NA,1,0
"LWHD-XZ7",NA,"Nigel de Salford","1234 - Unknown",NA,NA,"UK:Great Britain",1,0
"93TQ-S4F",NA,"Lucy","1238 - Unknown",NA,NA,NA,1,0
"G913-K2P",NA,"William de Albemarle of Chinnock and Lympstone","1245 - Unknown",NA,44,"UK:Great Britain",1,0
"LDJ9-3GG",NA,"Margery de Fylegh","1253 - Unknown",NA,35,"UK:Great Britain",1,0
"GNG6-XRW",NA,"Henry de Pomeroy","1220 - 1281",NA,61,"UK:Great Britain",4,2
"GD1Z-Y6C",NA,"John de Meriet","1242 - Unknown",NA,41,"UK:Great Britain",1,2
"GXPF-H6F",NA,"Sir John Beauchamp 1st Baron Beauchamp of Somerset","1274 - 1337",NA,62,"UK:Great Britain",8,13
"LHDP-984",NA,"Robert de Aguillon","1186 - 1249",NA,63,"UK:Great Britain",9,1
"GXL9-C6V",NA,"Margery Fresney","1182 - 1230",NA,48,"France",4,1
"L7F4-CZL",NA,"John De Flegg","1165 - 1236",NA,71,"UK:Great Britain",4,2
"GX9X-92V",NA,"Margaret de Bassingham","1170 - Unknown",NA,NA,"UK:Great Britain",4,3
"9Z8T-1WX",NA,"Melisende de Rethel","1118 - 1165",NA,48,"France",9,1
"GW5K-9ZB",NA,"Nicholas Bonville","1212 - 1265",NA,53,"UK:Great Britain",1,0
"LHGG-ZVX",NA,"Amesia Of Wiscomb","1216 - 1231",NA,15,NA,1,0
"G48J-S81",NA,"John De Pyne","1224 - 1264",NA,40,"UK:Great Britain",3,0
"GVYW-W81",NA,"Hawise de Schete","1210 - 1304",NA,94,NA,1,0
"LZ4L-W9B",NA,"Sir Robert de Shute","1215 - 1271",NA,56,"UK:Great Britain",2,0
"LZ4L-WJ2",NA,"Roesia Coffin","1222 - Unknown",NA,NA,"UK:Great Britain",2,1
"LKDL-7YP",NA,"Gruffudd Kynaston","1231 - 1313",NA,83,"UK:Great Britain",1,2
"LVV4-PF9",NA,"Gwen verch Iorwerth","1260 - 1340",NA,80,"UK:Great Britain",1,5
"LQRV-ZD7",NA,"Roger Powys Estwick","1169 - Unknown",NA,NA,"UK:Great Britain",3,6
"9SM8-77W",NA,"Mrs Roger Powys","1250 - Unknown",NA,NA,"UK:Great Britain",3,0
"GW93-5TQ",NA,"James Touchet","1250 - Unknown",NA,NA,"UK:Great Britain",2,0
"GW9Q-H8L",NA,"Mrs. James Touchet","1255 - Unknown",NA,NA,"UK:Great Britain",1,0
"GJF8-4PN",NA,"Prince Gruffydd de la Pole - Prince of Upper Powys","1211 - 1286",NA,75,"UK:Great Britain",1,0
"GKVD-HH9",NA,"Mrs. Gruffydd la Pole","1213 - Unknown",NA,NA,"UK:Great Britain",1,0
"GJF8-4CS",NA,"Maredudd ap Heillin","1130 - Unknown",NA,NA,"UK:Great Britain",1,0
"LVSF-J6B",NA,"Hywel Sais ap Rhys - 12, Lord of Deheubarth","1165 - 1204",NA,39,"UK:Great Britain",13,0
"GJFZ-9PL",NA,"Sara le Sore","1178 - Unknown",NA,NA,"UK:Great Britain",7,0
"GNXG-L9L",NA,"Hywel ap Morddig, Arglwydd of Mortyn and Llai","1170 - Unknown",NA,NA,"UK:Great Britain",6,2
"GNXG-BKC",NA,"Gwladus Ferch Gruffud","1170 - Unknown",NA,NA,"UK:Great Britain",4,0
"GJFB-KP6",NA,"Rhys Fychan Mechell ap Rhys Gryg - Lord Dynevor","1170 - 1244",NA,74,"UK:Great Britain",1,0
"GJF1-ZJ7",NA,"Matilda de Braose","1172 - Unknown",NA,NA,"UK:Great Britain",1,0
"L71C-DVL",NA,"Ieuaf ap Nynnio","1130 - Unknown",NA,NA,"UK:Great Britain",3,0
"GJNW-CG2",NA,"Efa ferch Einion","1128 - Unknown",NA,NA,"UK:Great Britain",2,1
"GMGX-BWW",NA,"Llywelyn Ap Meurig Caradog","1150 - Unknown",NA,NA,"UK:Great Britain",2,3
"KHV8-TWD",NA,"Geoffrey St Leger","1235 - 1280",NA,45,"UK:Great Britain",2,2
"LVFM-4QD",NA,"Agnes Warbleton","1247 - Unknown",NA,NA,"UK:Great Britain",2,1
"GJCM-SZ9",NA,"John de Havering","1250 - 1309",NA,59,"UK:Great Britain",2,0
"NFYQ-6D1",NA,"Mrs. John De Havering","Unknown - Unknown",NA,NA,NA,1,0
"GKRK-R2F",NA,"Helen Of Strathern","Unknown - Unknown",NA,NA,NA,2,0
"GW7F-5QT",NA,"Sir William de Cunningesburgh","1251 - Unknown",NA,NA,"UK:Great Britain",1,0
"GHNH-5JZ",NA,"Oliver de Dinham","1170 - Unknown",NA,51,"UK:Great Britain",2,0
"GJ8R-YXJ",NA,"Elizabeth","1170 - Unknown",NA,NA,"UK:Great Britain",2,0
"L457-V3P",NA,"Robert Moton","1228 - 1265",NA,37,"UK:Great Britain",1,0
"L457-J1F",NA,"Sarah","1225 - 1279",NA,54,"UK:Great Britain",1,0
"MRY6-5T2",NA,"Jordan Foliot III","1190 - 1236",NA,46,"UK:Great Britain",4,1
"MTNX-R6P",NA,"Margery","1192 - Unknown",NA,NA,"UK:Great Britain",1,0
"MTHV-FKD",NA,"Adam de Newmarch II","1166 - Unknown",NA,81,"UK:Great Britain",3,1
"L2KT-JY9",NA,"Margeria de Bosville","1174 - Unknown",NA,NA,"UK:Great Britain",3,0
"GG3N-HC8",NA,"Sir Fulk Fitz Warin III","1160 - 1258",NA,98,NA,1,0
"GG3N-6T4",NA,"Baropness Maude le Botiller Vavasour","Unknown - Unknown",NA,NA,NA,1,0
"GG3N-8S8",NA,"Gwenwynwyn op Owain Cyferliogt","1218 - Unknown",NA,NA,NA,1,0
"GG3J-84T",NA,"Margaret Marared verch Rhys II","Unknown - Unknown",NA,NA,NA,1,0
"LDMB-J3D",NA,"Richard de Argentine","1180 - 1246",NA,66,"UK:Great Britain",2,1
"GHX7-7QH",NA,"Cassandra Insula","1190 - 1213",NA,23,"UK:Great Britain",1,1
"GSBQ-R4Q",NA,"Sir Waryn Burwardsley","1160 - 1210",NA,50,"UK:Great Britain",1,0
"GSBQ-XGL",NA,"Amanda","1165 - 1221",NA,56,"UK:Great Britain",1,0
"9Q58-NYG",NA,"Hugh Mortimer","1228 - Unknown",NA,NA,"UK:Great Britain",1,0
"GZBM-X39",NA,"William Hobrugge","1190 - 1229",NA,39,"UK:Great Britain",2,0
"GQFW-GW6",NA,"Agnes Picot","1194 - 1233",NA,39,"UK:Great Britain",2,0
"GQRX-WDB",NA,"Randal de Marbury","1210 - Unknown",NA,NA,"UK:Great Britain",1,2
"GQRX-MYY",NA,"Rebecca","1210 - Unknown",NA,NA,"UK:Great Britain",1,0
"GFM7-W8B",NA,"Thomas de Walton","1216 - Unknown",NA,NA,"UK:Great Britain",2,2
"G2R7-KDP",NA,"Mrs Thomas Walton","Unknown - Unknown",NA,NA,"UK:Great Britain",2,0
"LZJC-P44",NA,"Ebles I de Grandson","1087 - 1132",NA,45,"Switzerland",6,8
"LZ65-RHQ",NA,"Adélaïde de Limbourg","1091 - 1141",NA,50,"Switzerland",6,0
"KN1K-WGF",NA,"Aymon I of Geneva","1065 - 1128",NA,62,"Switzerland",4,0
"LTTH-P6X",NA,"Itha Faucigny","1086 - 1162",NA,76,"Switzerland",4,2
"LRGK-5N6",NA,"Guigues Aynard de Domène","1085 - 1155",NA,70,"Switzerland",2,0
"LRGP-89P",NA,"Audixia de Béranger","1085 - Unknown",NA,NA,"France",2,1
"G4M4-DM3",NA,"Rudolph de Neuchâtel II","1096 - 1148",NA,52,NA,1,5
"GJ8R-GMG",NA,"Emma Glâne","1095 - 1146",NA,52,"Switzerland",1,1
"MC13-ZFW",NA,"Raoul de Feni II","1110 - 1135",NA,26,"Switzerland",1,0
"LRS9-WFM",NA,"Miss Grandison","1123 - Unknown",NA,NA,"Switzerland",1,0
"LZDT-14J",NA,"Egino III. Graf von Urach","1125 - 1196",NA,71,"Germany",2,3
"GDXZ-8MS",NA,"Kunigunde von Wasserburg, Gräfin im Swiggerstal","1140 - Unknown",NA,NA,"Germany",3,0
"G6XQ-7VH",NA,"Berthold IV. Herzog von Zähringen und Burgund","1125 - 1186",NA,61,"Germany",4,5
"GGQH-YFB",NA,"Heilwig von Frohburg","1123 - 1183",NA,60,"Germany",3,2
"L8YQ-57J",NA,"William de Tregoz Sheriff of Wiltshire","1100 - 1169",NA,69,"UK:Great Britain",5,1
"LRSG-MXN",NA,"Agnes de Lucy","1124 - 1198",NA,74,"UK:Great Britain",4,0
"KF8L-DL4",NA,"Robert de Ewyas","1140 - 1198",NA,58,"UK:Great Britain",3,0
"LBKH-QGB",NA,"Petronilla de Scudamore","1155 - 1204",NA,49,"UK:Great Britain",3,1
"MFBX-4BW",NA,"Fulk FitzWarin I","1115 - 1171",NA,56,"UK:Great Britain",7,3
"GKZ4-87F",NA,"Eva de Whittington and Alveston","1108 - 1155",NA,47,"UK:Great Britain",7,7
"GLBY-SPY",NA,"Joscleiin de Dinan","1120 - Unknown",NA,NA,"France",1,0
