"fid","QID","name","lifespan","age_at_death","birth_country","children","siblings"
"GVJK-51Z",NA,"Everwinus de Whalesborough","1150 - 1213",63,"UK:Great Britain",2,0
"GVLD-RJZ",NA,"Mary Oliver","1248 - 1291",43,"UK:Great Britain",1,0
"GVLX-92Q",NA,"Mrs. Christopher De Ardrossan","1246 - Unknown",NA,"UK:Great Britain",1,0
"GVMJ-PLK",NA,"John Fenton","1220 - 1270",50,"UK:Great Britain",1,0
"GVSX-TM9",NA,"Sir John Wishart - Baron of Plenderleith","1260 - Unknown",NA,"UK:Great Britain",1,1
"GVWG-PZC",NA,"Roger de Berkeley","1180 - 1226",46,NA,2,0
"GVWM-RTL",NA,"Henry Sinclair 2nd Baron of Roslin","1192 - 1214",22,"UK:Great Britain",3,1
"GW1W-BZZ",NA,"Henry Erskine","1190 - 1226",36,"UK:Great Britain",1,0
"GW6C-YZL",NA,"Sir Patrick Ogilvy","1225 - 1305",80,"UK:Great Britain",1,4
"GW7F-5QT",NA,"Sir William de Cunningesburgh","1251 - Unknown",NA,"UK:Great Britain",1,0
"GWQZ-66B",NA,"Hamo de Brereton","1175 - 1212",37,"UK:Great Britain",1,4
"GWRV-F9R",NA,"Sir John de Crawford","1145 - 1248",103,"UK:Great Britain",3,0
"GWXK-M4D",NA,"Guglielmo II de Ceva, Marquis de Ceva","1180 - 1228",48,"Italy",8,3
"GWXR-K15",NA,"Sybilla Gervase of Eskdale","1162 - Unknown",NA,"Germany",5,0
"GX16-85G",NA,"Sir Andrew Murray 2nd Laird of Tullibardine","1284 - 1332",48,"UK:Great Britain",1,6
"GX16-CPZ",NA,"Lady Christian Bruce aka ""de Bruce, de Seton, de Moray""","1273 - 1356",83,"UK:Great Britain",1,12
"GX34-FC8",NA,"Randolph de Bonkyl","1175 - 1247",72,"UK:Great Britain",1,0
"GX4J-K7M",NA,"Ralph Bracebridge","1208 - 1277",69,"UK:Great Britain",2,0
"GX9C-GVW",NA,"Margaret de Marshal","1189 - 1228",39,"UK:Great Britain",2,0
"GXGV-FJ5",NA,"Sir Simon Fraser Filius","1266 - 1306",40,"UK:Great Britain",4,4
"GXGW-LFT",NA,"Sir Richard Maitland du Thirlestane","1225 - 1288",63,"UK:Great Britain",4,0
"GXKF-NFB",NA,"Gilchrist Menteith - First Earl of Menteith","1143 - 1214",71,"UK:Great Britain",4,0
"GXMF-LLM",NA,"Countessa Eva Menteith","1168 - 1241",73,"UK:Great Britain",18,2
"GXS4-HNS",NA,"Lady Eva Bisege - Lady of Warwickshire","1210 - 1238",28,"UK:Great Britain",2,2
"GXV2-WHQ",NA,"Orm De Kellet","1134 - 1204",70,NA,1,0
"GXW8-H31",NA,"Devergulla Olifard","1205 - Unknown",NA,"UK:Great Britain",3,0
"GXWM-ZY3",NA,"Sir Walter de Moray - Lord of Petty, Justiciar of Lothian","1200 - 1278",78,"UK:Great Britain",3,1
"GXXP-J29",NA,"Thomas de Muschamp","1150 - 1190",40,"UK:Great Britain",4,4
"GZ16-5NQ",NA,"Alix van Zotteghem","1199 - 1238",39,"France",9,4
"GZ48-BCW",NA,"Walter FitzOsbert","1160 - 1240",80,"UK:Great Britain",1,0
"GZ8G-WP9",NA,"Hendrik II 'de Edelmoedige' van Brabant","1188 - 1248",59,"France",8,7
"GZKY-K66",NA,"Sir Thomas de Somerville of Carnwath","1232 - 1300",68,"UK:Great Britain",2,2
"GZQ3-BV8",NA,"Ingeborg (Ingibjorg) Haakonsdatter (Haakonsdottir) Of Orkney","1097 - 1152",55,"UK:Scotland:Orkney Islands:Mainland",6,3
"GZTP-F17",NA,"Sir John Montgomerie 6th Earl of Eaglesham","Unknown - Unknown",NA,"UK:Great Britain",3,1
"GZXQ-8VJ",NA,"Alica Bardolf","1156 - 1223",67,"UK:Great Britain",1,0
"K2VH-K8W",NA,"Prince Alphonse II of Prince Comte de Provence","1185 - 1209",24,"Spain",4,8
"KC5N-C3N",NA,"Judith Orabilis FitzNess o Leuchars","1135 - Unknown",68,"UK:Great Britain",3,0
"KDQW-FYD",NA,"Matilda de Senlis","Unknown - 1163",NA,"UK:Great Britain",7,4
"KDQZ-4DJ",NA,"Maud FitzGeoffrey Countess of Hereford and Essex","1190 - 1236",46,"UK:Great Britain",5,5
"KFFL-SL1",NA,"Beatrice de Clare","1176 - Unknown",NA,"UK:Great Britain",1,0
"KFXL-5VB",NA,"Morggan Mac Gylocher 2nd Earl of Mar","1115 - 1182",67,"UK:Great Britain",8,3
"KH5L-XVR",NA,"Hélène de Bourgogne","1080 - 1141",60,"France",12,4
"KHH7-5JH","Q3438704","Roger Bigod 3rd Earl of Norfolk and Suffolk","1144 - 1220",76,"UK:Great Britain",12,0
"KLXB-XZX",NA,"Margaret Peverell Countess of Derby","1100 - 1154",54,"UK:Great Britain",6,1
"KN73-Y7F",NA,"Roger de Clare 2nd Earl of Hertford","1116 - 1173",57,"UK:Great Britain",7,8
"KNF8-XLS",NA,"Thomas Le Stedeman","1271 - 1306",35,"UK:Great Britain",1,0
"KNSZ-X5F",NA,"Arminia Lascelles","Unknown - Unknown",NA,NA,1,0
"KNZL-TD2","Q316768","Ferdinand II de León King of Galicia and","1137 - 1188",50,"Spain",4,6
"KP3V-8XM",NA,"Guillaume III Talvas","1088 - 1171",83,"France",13,0
"KPDV-VV7",NA,"Annora de Vitre","1190 - 1225",35,"Ireland",2,0
"KPQZ-MQL",NA,"Jean I de BRIENNE Roi de Jérusalem","1168 - 1237",69,"France",8,5
"KVP1-9TN",NA,"Juliane de Cornhill","1170 - 1261",91,"UK:Great Britain",2,0
"KZJK-YSV","Q2670614","King Madog of Powys","1091 - 1160",69,"UK:Great Britain",7,1
"KZM5-ZBF",NA,"Stephen de Segrave","1179 - 1241",62,"UK:Great Britain",3,2
"KZT7-N2G",NA,"Mabile Meulan Countess of Devon","1168 - 1204",36,"France",5,0
"L13Z-4VT",NA,"Marie de Stirling - Baroness of Stirling","1190 - Unknown",NA,"UK:Great Britain",5,0
"L182-RS7",NA,"Roger Carminow","1155 - 1222",67,"UK:Great Britain",2,0
"L1DF-3ZP",NA,"Matilda of Brabant, Countess of Holland Noble family Reginar","1200 - 1267",67,"Netherlands",8,7
"L1J3-DD5",NA,"Alexander FitzJames","1248 - Unknown",NA,"UK:Great Britain",1,0
"L1J3-N5P",NA,"Margaret MacDonald","1250 - Unknown",NA,"UK:Great Britain",1,0
"L1MS-NFP",NA,"Matilda de Saint-Hilaire","1132 - 1193",61,"UK:Great Britain",13,0
"L1ZP-JG2",NA,"Alice Weston","1177 - Unknown",NA,"UK:Great Britain",1,0
"L24G-GB4",NA,"Philippa Bagot","Unknown - 1259",44,"UK:Great Britain",4,4
"L29L-DGG",NA,"Isabella MacGilchrist","1275 - 1310",35,"UK:Great Britain",2,0
"L29L-DH6",NA,"Radulph de Dundee","1255 - 1307",52,"UK:Great Britain",2,0
"L2B3-XN1",NA,"Gillechriosd Gilicrist MacLachlan 1st. Chief of Clan MacLachlan","1156 - 1186",31,"UK:Great Britain",2,0
"L2B3-XP2",NA,"Miss MacKinnon","1156 - Unknown",NA,"UK:Great Britain",2,1
"L2FR-ZV6",NA,"Piers de Lutegareshale","1134 - 1180",46,"UK:Great Britain",8,0
"L2N2-2L4",NA,"Robert IV Bertrand de Bricquebec","1138 - 1205",67,"France",1,0
"L2ST-ZT1",NA,"Patrick Ramsay","1210 - 1300",90,"UK:Great Britain",1,1
"L2T7-FHT",NA,"Martin House","1257 - Unknown",NA,"UK:Great Britain",1,0
"L2VZ-XXJ",NA,"Henry de Bohun 1st Earl of Hereford","1175 - 1220",45,"UK:Great Britain",5,3
"L3PX-6J5",NA,"Henrico de St. Martin","1118 - 1177",60,"UK:Great Britain",1,0
"L44G-NVM",NA,"William Latherisk","1142 - 1225",83,"UK:Great Britain",1,0
"L5FS-QQC",NA,"Margaret de Chesney","1160 - 1231",71,"UK:Great Britain",2,2
"L5GD-VV6",NA,"Dugald Parson Campbell Laird van Menstrie","1260 - 1326",66,"UK:Great Britain",1,9
"L5NF-9RZ",NA,"Siward","1240 - Unknown",NA,"UK:Great Britain",1,0
"L5NS-NQZ",NA,"Aubry Sieur of Lillebonne and Mello II","1138 - 1200",62,"France",8,0
"L5RQ-RGF",NA,"Richard de Dover - Baron of Chilham","1220 - 1270",50,"UK:Great Britain",3,2
"L5TR-8MW",NA,"Henri II de Bar","1190 - 1239",49,"France",5,4
"L5TW-H9L",NA,"Nicholas de Insula","1226 - Unknown",NA,"UK:Great Britain",1,3
"L5V9-QLK",NA,"Sir Michaell Beauchamp","1198 - 1258",60,"UK:Great Britain",1,0
"L6HF-2GC",NA,"Sir Simon III Fraser, The Patriot Laird of Oliver Castle and Neidpath Castle","1226 - 1306",80,NA,5,0
"L6QN-NZD",NA,"Mrs David Lochore","1270 - Unknown",NA,"UK:Great Britain",1,0
"L712-5YH",NA,"Eleanor Limesi","1156 - 1197",41,"UK:Great Britain",6,7
"L89Z-L7B",NA,"Matilda de Angus Countess of Angu","1215 - 1261",46,"UK:Great Britain",10,1
"L8BS-VB3",NA,"Maud of Gloucester","1120 - 1189",69,"UK:Great Britain",1,7
"L8MB-8V4",NA,"Ada fizt William","1164 - 1204",40,"UK:Great Britain",6,6
"L8MB-CRD",NA,"Gille Crist 4th Earl of Angus","1154 - 1207",53,"UK:Great Britain",3,1
"L8TD-8JQ",NA,"Thomas Bardolf Viscount of Bradewell","1141 - Unknown",NA,"UK:Great Britain",10,8
"L8WY-4C8",NA,"Hugues IV duc de Bourgogne","1213 - 1273",60,"France",6,3
"L8WY-WSB",NA,"Margarita de Provenza Reina Consorte de Francia","1221 - 1295",74,"France",9,5
"L8YB-VHF",NA,"Lady Isabel De Huntingdon","1212 - 1251",39,"UK:Great Britain",1,5
"L8YM-JSK","Q59154776","Amice De Gael Heiress Of Breteuil","Unknown - 1168",NA,"France",15,3
"L8YY-5PB","Q312594","William 'The Lion' King of Scotland","1143 - 1214",71,"UK:Great Britain",10,6
"L8YY-CVK","Q61314346","Ragnhilda (Olafsdatter) Olafsdottir","1117 - 1200",83,"Isle of Man",11,5
"LB23-8F2",NA,"Payne de Chaworth","1185 - 1237",52,"UK:Great Britain",6,1
"LB4K-VWC",NA,"Donnchadh Mac Gilbert 1st Earl of Carrick","1174 - 1250",76,"UK:Great Britain",11,0
"LB5S-FN5",NA,"Marjorie of Huntingdon","1152 - 1213",61,"UK:Great Britain",3,6
"LBFY-42F",NA,"Walram van Limburg III","1165 - 1226",61,"Germany",8,7
"LBK4-Q1N",NA,"Thibaut I de Navarre Roi de Navarre","1201 - 1253",52,"France",10,1
"LBNJ-CWP",NA,"Reina de Aragón Árpád-házi Jolán","1213 - 1251",37,"Hungary",10,1
"LBP9-Y7L",NA,"Marguerite de Genève","1180 - 1257",77,"Switzerland",11,0
"LBSS-X9T",NA,"Cambus Bellus Beauchamp Heiress of Beauchamp","1022 - 1066",44,"France",7,1
"LBXN-NZY",NA,"Hugh le Wake Sheriff of Yorkshire","1203 - Unknown",38,"UK:Great Britain",3,2
"LBYY-GYZ",NA,"Marguerite de Constantinopel-Flandre","1202 - 1280",77,"France",8,1
"LC54-J81",NA,"Lucia Batterwick","1242 - 1324",82,"UK:Great Britain",3,0
"LCBS-HM1",NA,"Berenguela de León","1204 - 1237",33,"Spain",6,5
"LCC2-5HB",NA,"Beatrice Riche","Unknown - Unknown",NA,NA,1,0
"LCJX-48P",NA,"Alan FitzWalter 2nd High Steward of Scotland","1140 - 1204",64,"UK:Great Britain",7,2
"LCZR-K9H",NA,"Clarissy Nye","1245 - Unknown",NA,"UK:Great Britain",2,0
"LD5M-MWS",NA,"Susanna Verch Gruffydd Princess of Wales","1095 - 1172",77,"UK:Great Britain",7,8
"LD7Z-FCT",NA,"Aldobrandino I d' Este Marchese d'Este","1190 - 1215",25,"Italy",3,1
"LD99-MFQ",NA,"Geoffrey Galfridus de Bromley","1202 - 1272",70,"UK:Great Britain",2,0
"LD9M-1S4",NA,"Thomas Clinton","1206 - 1278",72,"UK:Great Britain",6,0
"LD9W-M17",NA,"Elen ferch Llywelyn","1207 - Unknown",46,NA,3,5
"LDGP-6LG",NA,"Robert de Quincy Justiciar of Lothian","1140 - 1197",57,"UK:Great Britain",2,1
"LDM5-F3S","Q1781786","Somerled Macgillebride of the Sudreys and Argyll","1113 - 1164",51,NA,13,0
"LDM5-XY6",NA,"Angus MacBeth","Unknown - 1210",43,NA,1,0
"LDZN-HLC",NA,"Adélaïde de Bourgogne","1233 - 1273",40,"France",4,4
"LDZN-HVT",NA,"Hendrik III 'de Zachtmoedige' van Brabant","1231 - 1261",30,"France",4,5
"LH1T-696",NA,"Joan de Stuteville Heiress of Cottingham","1210 - Unknown",66,"UK:Great Britain",11,1
"LH5L-8TH",NA,"Thomas Lord of Kidwelly de London","Unknown - 1211",NA,"UK:Great Britain",1,3
"LHH4-X9T",NA,"Rohese de Verdun","1204 - 1247",43,"UK:Great Britain",7,1
"LHJ8-9L5",NA,"Juliana Cardinan","1200 - 1234",34,"UK:Great Britain",5,2
"LHM9-GGJ",NA,"Alice Winwick","1191 - 1269",78,NA,5,2
"LHND-T35",NA,"Floris IV van Holland","1210 - 1234",24,"Netherlands",6,4
"LHRH-LVR",NA,"Robert de Beaumont 2nd Lord of Leicester","1104 - 1168",63,"UK:Great Britain",14,13
"LHRM-ST7","Q3008316","King Of Man And The Isles Óláfr Guðrøðarson The Dwarf, Bitling ,The Red","1080 - 1153",73,"Isle of Man",8,3
"LHSW-KG8",NA,"Agnès, Mathilde de Trazegnies ""Hacquegnies""","1200 - 1230",30,"Belgium",10,0
"LHWP-6YX","Q346","Rey Luis IX de Francia Santo Canonizado de la Iglesia Católica.","1214 - 1270",56,"France",9,11
"LHXH-F8B",NA,"Sir Adam FitzGilbert, Knight","1144 - Unknown",NA,"UK:Great Britain",3,0
"LJLG-523",NA,"Walter de Moravia","1185 - 1244",59,"UK:Great Britain",6,3
"LK4V-C5J",NA,"Robert FitzRoger","1167 - Unknown",47,"UK:Great Britain",2,1
"LK54-S94",NA,"Adam Wallace - Laird of Riccarton and Kyle","1197 - 1250",53,"UK:Great Britain",1,2
"LKCL-HMJ",NA,"Findoig Macgillivrail","1180 - 1250",70,"UK:Great Britain",8,0
"LKKM-752",NA,"John FitzAlan I","1200 - 1240",40,"UK:Great Britain",2,2
"LKKM-7R6",NA,"Isabel d'Aubigny","1196 - Unknown",43,"UK:Great Britain",2,6
"LL4M-LM7",NA,"Gillies de Trith","1180 - 1222",42,"France",1,0
"LL7L-58T",NA,"Lady Lucia de Oxfordshire","1124 - 1182",58,"UK:Great Britain",6,0
"LQ84-ZNN",NA,"Rohese Despenser","1182 - 1241",59,"UK:Great Britain",3,5
"LR5Z-ZJL",NA,"Miss Rosse of Northumberland","Unknown - Unknown",NA,NA,1,0
"LR8F-7DP",NA,"Margelye le Battailleur-Foeden de Cariou Queret","1160 - 1207",47,"Germany",1,0
"LR9M-HT8",NA,"Ade Ela Warren Kady Downham, Norfolk","1147 - 1224",77,"UK:Great Britain",5,4
"LRBK-WPN",NA,"Robert de Beaumont 3rd Earl Of Leicester","1121 - 1190",69,"UK:Great Britain",5,13
"LRGN-LN7",NA,"Bertha of Gloucester","1115 - 1204",89,"UK:Great Britain",6,7
"LRKW-Y76",NA,"Sir Alexander de Lisle","1282 - 1342",60,"UK:Great Britain",2,3
"LRYR-5FG",NA,"Sir Gilbert de Haya 5th of Erroll, , Lord High Constable of Scotland","1270 - 1333",63,"UK:Great Britain",7,1
"LT41-S65",NA,"Gillespic Galbraith","1170 - 1242",72,"UK:Great Britain",3,1
"LT4D-TMW",NA,"Ranulf II de Gernon","1100 - 1153",53,"France",1,2
"LT6W-XGX",NA,"Cospatrick Gospatrick de Samlesbury","1142 - 1212",70,"UK:Great Britain",9,0
"LT8L-4BL",NA,"William de Montifichet","1165 - 1215",50,"UK:Great Britain",2,0
"LT9H-G8M",NA,"Thomas de Moray III","1210 - 1262",52,"UK:Great Britain",1,0
"LTGW-PKM",NA,"Gervase d'Avenel","1140 - 1219",79,"UK:Great Britain",5,3
"LTX5-1BV",NA,"Sir. Anketynus Salvyn","1250 - 1351",101,"UK:Great Britain",2,0
"LTXR-9JC",NA,"Mrs. Lady Anketynus Salvyn","1252 - Unknown",NA,"UK:Great Britain",2,0
"LV46-B24",NA,"Margarite de Lorraine","Unknown - Unknown",NA,NA,1,0
"LV46-BSR",NA,"Unknown de Reynkyn de Ghent, Flanders, Belgium","1200 - 1273",73,"Belgium",1,0
"LVDJ-KSK","Q3041014","Dubgall Mac Somairle King of the Isles","1143 - 1207",64,NA,4,9
"LVDM-L4R",NA,"Thomas Henery de Pollock","1190 - 1260",70,"UK:Great Britain",1,1
"LVN1-4Z6",NA,"Sir David Drumry of Lochore","1265 - 1295",30,"UK:Great Britain",1,0
"LVPJ-ZDR",NA,"Hugh de Lacy Lord of Meath","Unknown - 1186",51,"UK:Great Britain",11,1
"LVYF-DM7",NA,"James de Loudoun","1126 - 1165",39,"UK:Great Britain",1,0
"LWN4-HKG",NA,"Maude Mandeville","1138 - 1185",47,"UK:Great Britain",7,5
"LY1Y-ZHZ",NA,"Mathilde De Beaumont-Le Roger d'Evreaux","1120 - 1169",49,"France",4,13
"LY2R-ZT5",NA,"Ralph Bloyou","1185 - 1241",56,"UK:Great Britain",1,0
"LY3D-K9R",NA,"Christian Lascelles","1205 - 1270",65,"UK:Great Britain",7,5
"LY4Y-4SK",NA,"Petronell de Ferrers","1175 - 1237",62,"UK:Great Britain",3,4
"LY9J-4WR",NA,"Thomas de Savoie I","1178 - 1233",54,"France",11,0
"LY9N-L7C",NA,"Hervey de Stafford II","1178 - 1237",59,"UK:Great Britain",3,1
"LYGW-LTJ",NA,"Mazera de Bisege","1210 - 1278",68,"UK:Great Britain",6,2
"LYH9-WGK",NA,"Lord Robert De Bruce","1210 - 1245",35,"UK:Great Britain",1,0
"LYLM-4CC",NA,"Andrew de Cardinam and Bodardle","1200 - 1252",52,"UK:Great Britain",3,2
"LYS4-978",NA,"Maol Domhnaich - Third Earl of Lennox","1171 - 1250",79,"UK:Great Britain",1,8
"LYZR-6JF",NA,"William de Moravia of Petty","1164 - 1226",62,"UK:Great Britain",6,4
"LZ1V-V82","Q232144","Princesa Leonor de Inglaterra Reina Consorte de Castilla","1160 - 1214",54,"France",12,7
"LZ1V-VQ4",NA,"Lady Alice de Courtenay","1160 - 1218",57,"France",1,8
"LZ1V-VWM",NA,"Garsende de Sabran comtesse de Forcalquier","1180 - 1242",62,"France",3,4
"LZ1V-VZ8","Q295268","Rey Alfonso VIII de Castilla","1155 - 1214",58,"Spain",12,1
"LZ84-SKX","Q2536999","Ada de Warenne","1120 - 1178",58,"UK:Great Britain",7,5
"LZ86-YT5",NA,"Alwin Callendar - Thane of Callendar","1218 - 1240",22,"UK:Great Britain",1,1
"LZB4-2C7",NA,"Henry of Scotland Earl of Huntingdon and Northumbria","1114 - 1152",37,"UK:Great Britain",7,3
"LZBP-XSK",NA,"Kun Erzsébet Magyar Királyné","1240 - 1290",50,"Hungary",9,0
"LZD1-8MR",NA,"Helen Ragnvaldsdottir","1174 - 1245",71,"UK:Great Britain",1,14
"LZGC-T3V",NA,"Hamelin de Warenne 4th Earl of Surrey","1130 - 1202",72,"France",6,0
"LZGX-CTK",NA,"Agnes de Harcourt Comitissa de Mar","1133 - 1170",37,"UK:Great Britain",7,0
"LZGX-J26",NA,"Eva","1199 - 1273",74,"UK:Great Britain",3,0
"LZK6-P8K",NA,"Ranulf Meschin","1070 - 1129",59,"France",3,4
"LZK9-SK6","Q82457","Sir William Wallace Guardian of Scotland","1270 - 1305",35,"UK:Great Britain",3,2
"LZPK-PLF",NA,"Rey Luis VIII de Francia","1187 - 1226",39,"France",12,2
"LZPK-PV4",NA,"Gundred de la Ferte","1201 - 1237",37,"UK:Great Britain",6,0
"LZS9-B75",NA,"King Donal Mór Toirrdelbaig O'Brien King of Thomond","1142 - 1194",52,"Ireland",10,4
"LZV6-DRK",NA,"Raoul I of Lusignan","1164 - 1219",55,"France",5,1
"LZXY-7CD",NA,"Alice de Bourgogne","1142 - 1173",31,"UK:Great Britain",8,0
"M1G9-D88",NA,"Hugh de Lusignan","1159 - 1219",60,"France",1,0
"M1JC-CJ9",NA,"Thurstan le Despenser","1122 - 1209",87,"UK:Great Britain",8,10
"M2GK-272",NA,"Ada","1182 - 1245",63,"UK:Great Britain",3,0
"M5GK-ZGV",NA,"John Barton","1240 - 1324",84,NA,3,2
"M8KR-8KR",NA,"King Donal O'Cathain - King of Formaeil","1150 - Unknown",NA,"UK:Northern Ireland",2,3
"M9B6-MXW",NA,"Simon de Montfort III","1121 - 1181",59,"France",4,2
"MBGY-XGK",NA,"William IV Count of Ponthieu","1166 - 1221",55,"France",1,4
"MCTH-1BN",NA,"Ermesende de Luxembourg I","1185 - 1247",62,"Belgium",5,0
"MH57-Q9B",NA,"Duncan MacDuff Of Strathbogie 6th Earl Of Fife","1144 - 1203",59,NA,6,3
"ML3W-NPD",NA,"Fearchar of Ross","1170 - 1251",81,NA,3,0
"MLMB-VL2",NA,"Robert Chacombe","1175 - 1213",38,"UK:Great Britain",2,0
"MN7N-DKB",NA,"Sir John Logy of Logiealmond","1299 - Unknown",NA,"UK:Great Britain",3,1
"MRMP-3HL",NA,"Comte d'Angoulême Aymar de Taillefer","1160 - 1202",41,"France",1,8
"MRYD-J64",NA,"Errick Mac Donnchadh of Carrick","1201 - 1280",79,"UK:Great Britain",1,10
"MV95-58S",NA,"William de Reviers","1128 - 1217",89,"France",5,5
"2SQX-DFK",NA,"Blohinus Bloyou","1125 - 1174",49,"UK:Great Britain",1,0
"2Z98-ZS5",NA,"Agnez Riurikova de Halich","1220 - 1253",33,"Mongolia",1,0
"48HM-XVK",NA,"Countess Of Pembroke Isabel De Clare","Unknown - Unknown",NA,NA,10,0
"934P-KGV",NA,"Sybil de Neufmarché","1100 - 1143",44,"UK:Great Britain",8,2
"93SJ-QSN",NA,"Waltheof 3rd Earl of Dunbar","1122 - 1182",60,"UK:Great Britain",6,3
"94Y9-X5M",NA,"Fergus MacDonald 3rd Lord of Galloway","1090 - 1166",76,"UK:Great Britain",1,0
"9CMB-MBB",NA,"Empereur latin de Constantinople Baudouin de Hainaut VI","1171 - 1205",33,"France",2,7
"9CX7-S59","Q3314094","Miles Fitzwalter Of Gloucester 1st Earl Of Hereford","1082 - 1143",61,"UK:Great Britain",9,1
"9HGT-9DR",NA,"Henry of Essex","1120 - 1170",50,"UK:Great Britain",5,5
"9HVG-3HS","Q998314","Philip de Braose","1060 - 1131",79,NA,6,0
"9MXD-4XQ","Q34428","Philippe Auguste II,  roi de France","1165 - 1223",57,"France",5,1
"9Q7M-J6X",NA,"Simon FitzRichard","1114 - 1189",75,"UK:Great Britain",1,3
"9QQN-G1J",NA,"Margaret de Lacy","1108 - 1180",72,"UK:Great Britain",1,0
"9QRH-4D1",NA,"Yolande de Coucy","1164 - 1222",57,"France",12,3
"9SJB-G5V",NA,"Dervorguilla Galloway","1195 - 1241",46,"UK:Great Britain",2,3
"9SPK-69R",NA,"Robert de Ferrières 1st Earl of Derby","1062 - 1139",76,"UK:Great Britain",8,5
"9Z8W-DN3",NA,"Alma Dominica Ruiz","1135 - 1180",45,"UK:Great Britain",1,0
"9ZH7-6PG",NA,"Ness de Leuchars Lord of Leuchars","1120 - 1180",60,"UK:Great Britain",3,1
"9ZHD-RWK",NA,"Adelaïde d'Avesnes","1180 - 1239",59,"France",12,5
"9ZS7-PR6",NA,"Margaret De Lindsay","1234 - 1275",41,"UK:Great Britain",1,0
"G212-3VP",NA,"Isabel de Quincy","1224 - 1282",58,NA,1,0
"G21K-B45",NA,"Alasdair Comyn","1217 - 1289",72,"Germany",1,0
"G2GP-R5H",NA,"Filia De Olifand","1172 - Unknown",NA,"UK:Great Britain",4,0
"G2H2-JSX",NA,"Henri IV l'Aveugle de Luxembourg comte de Namur","1113 - 1196",83,"Belgium",1,3
"G2L1-C3V",NA,"Bertha de Braose","0990 - Unknown",NA,"France",2,0
"G2LB-P5D",NA,"Walter de Beauchamp","1007 - 1068",61,"France",3,1
"G2N1-ZYL",NA,"Gilles II de Trazegnies","1173 - 1204",31,"Belgium",6,5
"G2NB-YGL",NA,"Aleidis, Alice de BOELAERE","1173 - 1240",67,"Belgium",4,0
"G2SM-LMB",NA,"Imagina van Loon-Rieneck","1145 - 1214",69,"Belgium",2,8
"G2W9-Z3H",NA,"Lady Graham","1130 - Unknown",NA,NA,7,0
"G2WN-RZX",NA,"Patrick De Chaworth","1155 - 1199",44,"UK:Great Britain",2,1
"G2ZB-52M",NA,"Richard de Montfichet","1135 - Unknown",NA,"UK:Great Britain",1,1
"G3TY-GNY",NA,"Elisant d' Amington","1184 - 1222",38,"UK:Great Britain",1,0
"G4F8-WLP",NA,"Rei Pedro II de Aragón","1178 - 1213",35,"Spain",3,8
"G4LF-SZW",NA,"John de Graham","1125 - 1200",74,"UK:Great Britain",6,4
"G4YN-Y8Y",NA,"Malcolm Macbeth 1st Earl of Ross","1158 - Unknown",NA,"UK:Great Britain",1,7
"G617-FMZ",NA,"Alan Cathcart 3rd Laird Cathcart","1204 - 1249",45,NA,1,0
"G61Q-Y9K",NA,"NN De Cathcart","Unknown - Unknown",NA,NA,1,0
"G63K-Y51",NA,"Lord William Sinclair 4th Lord of Roslin","1145 - 1214",69,"UK:Great Britain",2,7
"G649-SLC",NA,"Sir William De Comyn Constable Of Scotland","1084 - 1114",30,"UK:Great Britain",1,3
"G668-C4Z",NA,"Anne Sullivan","1130 - 1185",55,"UK:Great Britain",1,0
"G6BF-K29",NA,"Jacques d'AVESNES","1150 - 1191",41,"France",6,4
"G6BW-36T",NA,"Adam Seton","1190 - 1249",59,NA,5,4
"G6MF-L5Q",NA,"William Bracebridge Baron Bracebridge of Tamworth","1178 - 1241",63,"UK:Great Britain",1,0
"G6P8-CY7",NA,"Isabella de Hastings FitzWilliam","1175 - 1227",52,"UK:Great Britain",3,0
"G6QK-DSD",NA,"Lord Saher de Quincy","1090 - 1158",68,"UK:Great Britain",2,1
"G6V5-BRB",NA,"Lucy","1165 - Unknown",NA,"UK:Great Britain",2,0
"G6YY-951",NA,"William Bardolf","1125 - 1174",49,"UK:Great Britain",15,0
"G6ZS-WGX",NA,"Joan de Cadella or Calder of Calder Olifard","1109 - Unknown",NA,"UK:Great Britain",8,3
"G7H5-34T",NA,"William de Chesney","1115 - 1174",59,"UK:Great Britain",4,4
"G7LQ-DRV",NA,"Wouter van Zottegem III","1166 - 1220",55,"France",5,8
"G7QJ-FXG",NA,"Meardda MacErc","1123 - Unknown",NA,"Ireland",4,0
"G8JM-2B1",NA,"Hamon de Weston","1136 - 1214",78,"UK:Great Britain",2,1
"G8JM-YH1",NA,"Agnes de Brereton","1137 - 1214",77,"UK:Great Britain",5,0
"G8Y6-5KZ",NA,"Lady Alice de Draffen Heiress of Draffen","1201 - 1273",72,"UK:Great Britain",2,0
"G96L-Q1Q",NA,"Isabella de Rosslin","1165 - 1252",87,"UK:Great Britain",1,0
"G98D-46B",NA,"Sir John Seneschall","1165 - Unknown",NA,"UK:Great Britain",1,0
"G9P6-24B",NA,"Baron John Bisset 1st Lord of Lovat","1164 - 1214",50,"UK:Great Britain",1,0
"GC2H-6Q9",NA,"Ele St Martin","1162 - Unknown",NA,"UK:Great Britain",1,1
"GC2H-DS3",NA,"Thomas Malherbe","1160 - Unknown",NA,"UK:Great Britain",1,0
"GC4C-QFP",NA,"Katherine Somerled","1150 - Unknown",NA,"UK:Great Britain",4,0
"GC4C-SY2",NA,"Ferchar ‘Fearchair mic’ MacNeil","1140 - 1191",51,"UK:Scotland:Barra",4,1
