"fid","QID","name","lifespan","article","age_at_death","birth_country","children","siblings"
"GZ49-DZP",NA,"Adam Rule","1240 - Unknown",NA,NA,"UK:Great Britain",2,0
"GGS2-WXX",NA,"Mrs Adam Rule","1240 - Unknown",NA,NA,"UK:Great Britain",1,0
"GDBY-VLR",NA,"Hugh Crawford 5th Laird of Loudoun","1220 - 1297",NA,77,"UK:Great Britain",5,1
"GFPT-QXX",NA,"Alicia de Dalsallock","1230 - 1258",NA,28,"UK:Great Britain",5,0
"G6W8-XY5",NA,"Reverend James Hadden","1214 - 1269",NA,55,"UK:Great Britain",1,0
"GNWP-K5H",NA,"Beatrix Fraser","1216 - 1273",NA,57,"UK:Great Britain",1,0
"2Z98-LMB",NA,"William de Lindsay","1148 - 1200",NA,52,"UK:Great Britain",6,0
"L712-5YH",NA,"Eleanor Limesi","1156 - 1197",NA,41,"UK:Great Britain",6,6
"GWRV-F9R",NA,"Sir John de Crawford","1145 - 1248",NA,103,"UK:Great Britain",3,0
"GH8C-HQV",NA,"Margaret de Huntington -","1145 - 1205",NA,60,"UK:Great Britain",3,0
"LVYF-DM7",NA,"James de Loudoun","1126 - 1165",NA,39,"UK:Great Britain",1,0
"GDT5-JLY",NA,"Jane","1130 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGTR-1NY",NA,"William De Lindsay","1182 - Unknown",NA,NA,"UK:Great Britain",2,1
"GGTR-5L4",NA,"Alicia De Lancaster","1195 - Unknown",NA,NA,"UK:Great Britain",2,0
"GFCN-SW8",NA,"Walter Hose","1170 - Unknown",NA,NA,NA,1,0
"GDLD-663",NA,"Eoghin MacGillemichael de Abernethy MacDuff","1129 - 1150",NA,21,"UK:Great Britain",2,4
"GDLD-73G",NA,"Alfreka Abernethy","1140 - 1160",NA,20,NA,1,0
"LVDJ-KSK","Q3041014","Dubgall Mac Somairle King of the Isles","1143 - 1207","https://en.wikipedia.org/wiki/Dubgall_mac_Somairle",64,NA,4,11
"G4FB-K1D",NA,"Margaret Stuart of Moidart","1150 - 1207",NA,57,"UK:Great Britain",4,0
"L2B3-XN1",NA,"Gillechriosd Gilicrist MacLachlan 1st. Chief of Clan MacLachlan","1156 - 1186",NA,31,"UK:Great Britain",2,0
"L2B3-XP2",NA,"Unknown MacLachlan","1156 - Unknown",NA,NA,"UK:Great Britain",2,1
"GLBY-R9T",NA,"De Ergadia","Unknown - Unknown",NA,NA,NA,1,0
"GGT8-5G8",NA,"Margaret Roger de Galloway Stewart","1132 - 1180",NA,48,"UK:Great Britain",2,0
"GV8D-Y8F",NA,"Ferquhard Strathearn","1125 - 1170",NA,45,"UK:Great Britain",4,0
"GV8D-2HG",NA,"Ethne Ruthven","1130 - 1170",NA,40,"UK:Great Britain",4,0
"GGTS-W5F",NA,"William d’Aubigny","1133 - Unknown",NA,NA,"UK:Great Britain",1,0
"L1MS-NFP",NA,"Matilda de Saint-Hilaire","1132 - 1193",NA,61,"UK:Great Britain",13,0
"MH57-Q9B",NA,"Duncan MacDuff 6th Earl Of Fife","1144 - 1203",NA,59,NA,6,3
"LR9M-HT8",NA,"Ade Ela de Warenne","1147 - 1224",NA,77,"UK:Great Britain",5,4
"GHJP-6RX",NA,"Udard Fraser","1128 - 1169",NA,41,"UK:Great Britain",9,5
"9CXC-VK3",NA,"Margaret Verch Kylvert","Unknown - 1169",NA,NA,"UK:Great Britain",5,2
"GXG2-QZG",NA,"Marjory","1152 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGL6-N4M",NA,"Simon de Lascelles","1148 - 1176",NA,28,"UK:Great Britain",1,1
"GGL6-4LM",NA,"Agnes de Ottringham","1155 - Unknown",NA,NA,"UK:Great Britain",1,2
"LDM9-HSQ",NA,"Lord Robert De Bruce","1176 - 1242",NA,66,"UK:Great Britain",1,0
"GGD3-3XN",NA,"Isabella Ceanmar","1179 - Unknown",NA,NA,"UK:Great Britain",1,7
"LDDQ-RYD",NA,"Gille Brigte mac Fergusa of Galloway","1126 - 1185",NA,59,"UK:Great Britain",3,2
"GG84-5GK",NA,"Eve mac Fergus","1150 - Unknown",NA,NA,"UK:Great Britain",1,0
"G9P6-24B",NA,"Baron John Bisset 1st Lord of Lovat","1164 - 1214",NA,50,"UK:Great Britain",1,0
"LBS1-P2G",NA,"Leona Fitzwilliam Stewart","1162 - 1268",NA,106,"UK:Great Britain",1,0
"L6J7-K6N",NA,"Máel Coluim - Second Mormaer of Fife","1215 - 1266",NA,51,"UK:Great Britain",2,0
"GFP7-6KB",NA,"William De Meisnilhermer Lord of Tunsal","Unknown - 1259",NA,NA,NA,1,0
"GDLX-M7F",NA,"Emma de Braie","1179 - Unknown",NA,NA,"UK:Great Britain",3,0
"G6R2-JNK",NA,"Robert de Lisle","1186 - 1223",NA,37,"UK:Great Britain",1,1
"GMNW-N5L",NA,"Sarah de Aunus","1195 - 1225",NA,30,"UK:Great Britain",2,3
"GG74-8XJ",NA,"Henry FitzGerrold","1175 - Unknown",NA,NA,"UK:Great Britain",7,1
"GHBV-5WY",NA,"Ermentrude Talbot","1200 - 1242",NA,42,"UK:Great Britain",5,0
"GGMC-V7Z",NA,"Thomas Durham","1195 - Unknown",NA,NA,NA,1,0
"947B-M35",NA,"Sarah","1197 - Unknown",NA,NA,"UK:Great Britain",1,0
"GFMM-BQF",NA,"Robert de Vaux V","1145 - 1216",NA,71,"UK:Great Britain",9,2
"GLM2-NNX",NA,"Ada Isbell","1150 - Unknown",NA,NA,"UK:Great Britain",1,0
"G3M9-1PP",NA,"William de Hastings","1130 - 1195",NA,65,"UK:Great Britain",3,7
"G9TJ-S32",NA,"Maud Banastre","1134 - 1222",NA,88,"UK:Great Britain",3,1
"KHH7-5JH","Q3438704","Roger Bigod 3rd Earl of Norfolk and Suffolk","1144 - 1220","https://en.wikipedia.org/wiki/Roger_Bigod,_2nd_Earl_of_Norfolk",76,"UK:Great Britain",12,0
"LZB4-2C7",NA,"Henry of Scotland Earl of Huntingdon and Northumbria","1114 - 1152",NA,37,"UK:Great Britain",7,3
"LZ84-SKX","Q2536999","Ada de Warenne","1120 - 1178","https://en.wikipedia.org/wiki/Ada_de_Warenne",58,"UK:Great Britain",7,5
"GGJY-HND",NA,"John de la Haye","1190 - 1263",NA,73,"UK:Great Britain",1,0
"GGJT-1D1",NA,"Margaret Lyne","1195 - Unknown",NA,NA,"UK:Great Britain",1,0
"GFP4-FF4",NA,"Simon Fraser","1229 - 1280",NA,50,"UK:Great Britain",5,6
"GQ19-BV8",NA,"Grizzle Flava","1228 - Unknown",NA,NA,"UK:Great Britain",5,0
"L5NF-9RZ",NA,"Siward","1240 - Unknown",NA,NA,"UK:Great Britain",1,0
"GMTN-V57",NA,"Alwyn Lennox 2nd Earl of Lennox","1160 - Unknown",NA,54,"UK:Great Britain",18,1
"GXMF-LLM",NA,"Countessa Eva Menteith","1168 - 1241",NA,73,"UK:Great Britain",18,2
"LYS4-978",NA,"Maol Domhnaich - Third Earl of Lennox","1171 - 1250",NA,79,"UK:Great Britain",1,8
"GNWP-GS7",NA,"Malcolm MacFerchar - Lord of Cowall","1181 - 1235",NA,54,"UK:Great Britain",3,3
"GN4N-3N6",NA,"Beatrice Somerled","1185 - 1240",NA,55,"UK:Great Britain",3,14
"G8NT-LQ8",NA,"Sir Roger de Lyons, Snr","1199 - 1250",NA,51,"UK:Great Britain",4,0
"G8HY-WN5",NA,"Maud of Warkworth","1203 - 1278",NA,75,"UK:Great Britain",3,0
"GLNK-MBG",NA,"Alexander DeSeaton","Unknown - Unknown",NA,NA,NA,1,0
"GLN2-CL1",NA,"Joan Barclay","Unknown - Unknown",NA,NA,NA,1,0
"GLNK-KPK",NA,"William Cumming","1145 - Unknown",NA,NA,"UK:Great Britain",1,0
"9Z4V-RVY",NA,"Hexilda","1145 - Unknown",NA,NA,"UK:Great Britain",2,0
"G2LV-6SW",NA,"Giffard","1100 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGSW-PV3",NA,"wife Giffard","Unknown - Unknown",NA,NA,NA,1,0
"9C9D-58C",NA,"Sir Warren Waldegrave","1225 - 1254",NA,29,"UK:Great Britain",1,0
"GZRK-6G8",NA,"Riston","1225 - Unknown",NA,NA,"UK:Great Britain",1,0
"G7RS-VM5",NA,"Jeran Walcott","1176 - 1267",NA,91,"UK:Great Britain",2,0
"GJMK-TQN",NA,"Anna Mynde","1180 - 1275",NA,95,"UK:Great Britain",2,0
"KF1V-KN2",NA,"William Wentworth","1265 - 1308",NA,43,"UK:Great Britain",3,1
"GX2K-GGY",NA,"Dionysia Rotherfield","1270 - 1319",NA,49,"UK:Great Britain",2,3
"GD3G-TGF",NA,"William Pollington","1260 - 1297",NA,37,NA,3,0
"GC8T-7ZN",NA,"Isabella Horbury","1260 - 1302",NA,42,"UK:Great Britain",3,0
"KZT3-NZ6",NA,"William Dromsfield","1225 - Unknown",NA,NA,"UK:Great Britain",1,1
"LH5L-3Q1",NA,"Cecilia de Whitley","1227 - Unknown",NA,NA,"UK:Great Britain",3,0
"GLR2-KCW",NA,"William de Breton","1229 - 1281",NA,52,"UK:Great Britain",2,0
"G7Y6-QVG",NA,"Thomas de Stainton","1282 - Unknown",NA,NA,"UK:Great Britain",3,4
"G7YD-GG9",NA,"E MRS THOMAS DE STAINTON","Unknown - Unknown",NA,NA,NA,1,0
"LYSK-HBT",NA,"Thomas de Wollay","1220 - Unknown",NA,NA,"UK:Great Britain",2,0
"GD3G-CRZ",NA,"Harissa de Yorkshire","1222 - Unknown",NA,NA,"UK:Great Britain",2,0
"G62R-D3S",NA,"Thomas De Deighton","1235 - 1280",NA,45,"UK:Great Britain",1,0
"G7YD-JG8",NA,"Mrs. Thomas de Deighton or Dicton","1239 - Unknown",NA,NA,"UK:Great Britain",1,0
"G3QM-Y96",NA,"Roger d'Aldwark","1235 - Unknown",NA,NA,"UK:Great Britain",2,1
"GQHG-ZDR",NA,"Joan de Normanville","1240 - 1324",NA,84,"UK:Great Britain",2,0
"LHKY-QH7",NA,"William Waleries","1255 - Unknown",NA,NA,"UK:Great Britain",2,0
"G61B-4CQ",NA,"Mrs. William Waleries","1257 - Unknown",NA,NA,"UK:Great Britain",1,0
"9HVG-4P6",NA,"Sir John Howard","1215 - 1260",NA,45,"UK:Great Britain",3,4
"G6YS-NS4",NA,"Lucia Germund","1219 - 1260",NA,41,"UK:Great Britain",3,0
"LDMW-WWL",NA,"Sir William de Terrington","1220 - 1289",NA,69,NA,2,0
"LDMW-WJF",NA,"Mrs Gilla de Terrington","1222 - 1303",NA,81,"UK:Great Britain",1,0
"GCWC-R9K",NA,"William de Etchingham","1242 - 1294",NA,52,"UK:Great Britain",6,3
"G6H7-8MQ",NA,"Eva de Stopenham","1243 - 1288",NA,45,"UK:Great Britain",6,1
"LRY4-Z8K",NA,"George de Tendering","1240 - Unknown",NA,NA,"UK:Great Britain",1,0
"LCVJ-7T8",NA,"William Kerdeston","1250 - 1324",NA,74,NA,2,0
"GSPS-85T",NA,"Margaret Gant or de Gant","1253 - 1284",NA,31,NA,3,5
"LV1P-HQM",NA,"William Bateman","1260 - 1328",NA,68,"UK:Great Britain",5,2
"GLK3-PHW",NA,"Margery Le Cementarii","1265 - 1350",NA,85,"UK:Great Britain",5,0
"LDPX-7ZH",NA,"William of Carrington","1230 - 1274",NA,44,"UK:Great Britain",6,3
"LJPC-BGY",NA,"Agnes de Toft","1222 - 1301",NA,79,"UK:Great Britain",14,0
"LN82-R2C",NA,"Edmund Farnell","1235 - 1260",NA,25,"UK:Great Britain",1,0
"G9HR-K71",NA,"Mary Connan","1230 - Unknown",NA,NA,"UK:Great Britain",1,0
"LVCK-9NV",NA,"Alan de Rixton","1220 - 1259",NA,39,"UK:Great Britain",1,0
"LYGW-T44",NA,"Margaret De Royston","1220 - 1268",NA,48,"UK:Great Britain",1,0
"GGG2-7CQ",NA,"Thomas d'Anvers I","1230 - 1285",NA,55,"UK:Great Britain",3,0
"GGG2-S77",NA,"Margaret Clifton","1231 - 1306",NA,75,"UK:Great Britain",3,0
"LZPK-PLF",NA,"Louis VIII Roi de France","1187 - 1226",NA,39,"France",12,2
"9HK3-SWC",NA,"Princesa Blanca de Castilla Reina Consorte de Francia","1188 - 1252",NA,64,"Spain",12,11
"LZX1-5V4",NA,"William de Stourton","1150 - 1185",NA,35,"UK:Great Britain",4,1
"LZLW-SL6",NA,"Mrs. William de Stourton","1152 - 1200",NA,48,"UK:Great Britain",4,0
"LTXH-NRG",NA,"John Mauduit ( 1 Daughter)","1140 - 1200",NA,60,"UK:Great Britain",1,8
"LTXH-KX1",NA,"Adelina","1165 - Unknown",NA,NA,"UK:Great Britain",1,0
"GC4H-458",NA,"Walter de Hungerford","1145 - 1231",NA,86,"UK:Great Britain",2,0
"LHNL-2RF",NA,"Emmeline FitzWarin of Whittington","1145 - 1200",NA,55,"UK:Great Britain",2,6
"MFDB-1WP",NA,"Richard de Vernon Baron of Shipbrook","1155 - 1196",NA,42,"UK:Great Britain",6,7
"G3CK-8ML",NA,"Alice Avice De Avenel","1155 - 1188",NA,33,"UK:Great Britain",5,1
"GX7W-VRF",NA,"Robert de Stockport","1170 - 1206",NA,36,"UK:Great Britain",2,0
"GWJ4-YHF",NA,"Maud FitzRichard","1175 - 1206",NA,31,"UK:Great Britain",2,0
"L16Y-L8P",NA,"Robert de Vieuxpont","1164 - Unknown",NA,64,"UK:Great Britain",6,8
"9M3B-G9J",NA,"Idonea de Builly","1175 - 1241",NA,66,"UK:Great Britain",6,0
"G3K4-81L",NA,"William de Vesci","1125 - 1183",NA,58,"UK:Great Britain",4,2
"LR4D-Y9F",NA,"Burga de Stuteville","1146 - 1185",NA,40,"UK:Great Britain",3,7
"L8YY-5PB","Q312594","William 'The Lion' King of Scotland","1143 - 1214","https://en.wikipedia.org/wiki/William_the_Lion",71,"UK:Great Britain",10,6
"G8CD-HZD",NA,"Margaret de Hythus","1140 - 1216",NA,76,"UK:Great Britain",1,0
"G2BW-QDP",NA,"Edith Constable","1225 - Unknown",NA,NA,"UK:Great Britain",3,0
"GG3N-GXT",NA,"Sir Knight Alexander Hoo 4th Crusade Knight","1166 - 1242",NA,76,"UK:Great Britain",2,1
"GG3V-YGY",NA,"Dernell ""Devorgulla"" Canmore, Princess of Scotland and Dunkeld","1215 - 1238",NA,23,"UK:Great Britain",2,2
"G6SD-4WZ",NA,"Alexander d'Andeville","1205 - 1279",NA,74,"UK:Great Britain",1,0
"L13R-3X2",NA,"Beatrice","1205 - 1284",NA,79,"UK:Great Britain",1,0
"K69T-34M",NA,"Sir Herbert St Quintin","1195 - 1220",NA,25,"UK:Great Britain",8,1
"LZW7-K46",NA,"Anne de Estonteville","1185 - Unknown",NA,NA,"UK:Great Britain",8,0
"LVVF-DLG",NA,"Sir Stephen Northwode","1165 - 1231",NA,66,"UK:Great Britain",5,1
"G4MJ-QW5",NA,"Joan Upchurch","1170 - 1226",NA,56,"UK:Great Britain",5,0
"LBYT-DVW",NA,"Joan Aguillon","1205 - 1263",NA,58,"UK:Great Britain",6,3
"LHGX-XFG",NA,"Simon de Sandwich of Preston","1195 - 1248",NA,53,"UK:Great Britain",2,0
"G6DJ-G5J",NA,"Juliana de Kent","1200 - Unknown",NA,NA,"UK:Great Britain",2,0
"GMN6-LFL",NA,"William d'Auberville","1196 - 1248",NA,52,NA,1,0
"G6DJ-QZH",NA,"Isabel Biset","1200 - 1285",NA,85,"UK:Great Britain",1,3
"LY9N-L7C",NA,"Hervey de Stafford II","1178 - 1237",NA,59,"UK:Great Britain",3,1
"LY4Y-4SK",NA,"Petronell de Ferrers","1175 - 1237",NA,62,"UK:Great Britain",3,4
"G4MG-STL",NA,"Ralph Basset 2nd Baron Basset of Drayton","1189 - 1252",NA,63,"UK:Great Britain",1,0
"G3YS-GCC",NA,"Isabella de Patingham","1188 - 1237",NA,49,"UK:Great Britain",1,0
"LVWQ-2DR",NA,"John Everard","1280 - Unknown",NA,NA,"UK:Great Britain",1,0
"LK9K-TYJ",NA,"Mrs. John Everard","1284 - Unknown",NA,NA,"UK:Great Britain",1,0
"L5GB-TF8",NA,"Richard de Willoughby V","1260 - 1324",NA,64,"UK:Great Britain",1,0
"GSWP-ZQG",NA,"Elizabeth de Vautort","1270 - Unknown",NA,NA,"UK:Great Britain",1,0
"MQTC-QMG",NA,"William de Welles","1187 - 1241",NA,54,"UK:Great Britain",1,5
"GQGW-S5K",NA,"Emma Grainsby","1190 - 1226",NA,36,"UK:Great Britain",1,0
"LYLM-TS3",NA,"Adam de Periton","1205 - 1265",NA,60,"UK:Great Britain",2,0
"L6QP-2LL",NA,"Sarah d'Ellington","1205 - 1248",NA,43,"UK:Great Britain",2,2
"GFJ7-DCM",NA,"Sir Hamon de la Legh Crompton","1140 - 1179",NA,39,"UK:Great Britain",4,1
"GFJ7-ZPT",NA,"Agnes de Bohun","1142 - Unknown",NA,NA,"UK:Great Britain",3,0
"LR9B-8PL",NA,"Mattheus Vernon","1148 - Unknown",NA,NA,"UK:Great Britain",2,0
"G2S4-HBW",NA,"Mrs. Matheus Vernon","1151 - Unknown",NA,NA,"UK:Great Britain",2,0
"LR3R-N6K",NA,"Roger de Lascelles","1232 - 1297",NA,65,"UK:Great Britain",4,0
"GSZN-F7F",NA,"Isabel FitzThomas Greystoke","1228 - 1323",NA,95,"UK:Great Britain",4,5
"G475-R8M",NA,"Adam de Boothe","1220 - 1275",NA,55,"UK:Great Britain",1,0
"GNZR-CZS",NA,"Mrs Adam de Boothe of Cheshire","1220 - Unknown",NA,NA,"UK:Great Britain",1,0
"G2PQ-9K1",NA,"Hugh de Eland","1148 - 1212",NA,64,"UK:Great Britain",1,0
"GZWS-YPH",NA,"Whitworth","1150 - Unknown",NA,NA,"UK:Great Britain",2,0
"G8ZM-D7H",NA,"Geoffrey de Worsley","1195 - Unknown",NA,72,"UK:Great Britain",1,0
"LTK8-7MQ",NA,"Agnes de Notton","1200 - 1278",NA,78,"UK:Great Britain",1,1
"GLG1-PBC",NA,"John de Wardley","1185 - Unknown",NA,107,"UK:Great Britain",3,0
"G6TR-4TL",NA,"Alice Eccles","1190 - 1248",NA,58,"UK:Great Britain",5,0
"LBHX-1TH",NA,"Adam de Molyneux","1185 - 1246",NA,61,"UK:Great Britain",2,2
"LD39-PY2",NA,"Letitia de Brinley","1189 - 1220",NA,31,"UK:Great Britain",2,0
"L6RH-KPN",NA,"Sir Allan Thorne","1186 - 1250",NA,64,"UK:Great Britain",1,0
"GXPK-CFD",NA,"Alicia Bickerstaffe","1190 - 1263",NA,73,"UK:Great Britain",1,0
"L1JJ-B21",NA,"Ranulph Donne King's Master of the Delemere Forest","1185 - 1210",NA,25,"UK:Great Britain",2,0
"LJTJ-DR7",NA,"Joan de Kingsley","1184 - 1210",NA,26,"UK:Great Britain",2,6
"GHJC-ZZZ",NA,"Roger de Kilton","1176 - 1255",NA,79,"UK:Great Britain",1,0
"GQ8W-YTS",NA,"Ilger FitzRandolph","1180 - Unknown",NA,NA,"UK:Great Britain",1,0
"LT6W-XGX",NA,"Cospatrick Gospatrick de Samlesbury","1142 - 1212",NA,70,"UK:Great Britain",9,0
"G2W3-1LV",NA,"Gaspatric Le Samlesbury","1145 - Unknown",NA,NA,"UK:Great Britain",4,0
"GZ48-BCW",NA,"Walter FitzOsbert","1160 - 1240",NA,80,"UK:Great Britain",1,0
"9SGW-Z11",NA,"Walter de Riddlesford Chief Baron of Leinster","1180 - 1244",NA,64,"Ireland",2,0
"KPDV-VV7",NA,"Annora de Vitre","1190 - 1225",NA,35,"Ireland",2,0
"KZM5-ZBF",NA,"Stephen de Segrave","1179 - 1241",NA,62,"UK:Great Britain",3,2
"LQ84-ZNN",NA,"Rohese Despenser","1182 - 1241",NA,59,"UK:Great Britain",1,8
"MLMB-VL2",NA,"Robert Chacombe","1175 - 1213",NA,38,"UK:Great Britain",2,0
"KVP1-9TN",NA,"Juliane de Cornhill","1170 - 1261",NA,91,"UK:Great Britain",2,0
"GD82-BG4",NA,"Geoffrey de Lucy","1177 - 1234",NA,57,"UK:Great Britain",2,0
"GFG3-JW6",NA,"Juliana Despencer","1181 - 1230",NA,50,"UK:Great Britain",2,9
"LH3J-J3H",NA,"Garnel de Urswick","1182 - Unknown",NA,NA,"UK:Great Britain",1,0
"L812-GNR",NA,"William II fitz Ralph of Grimethorpe","1205 - 1269",NA,65,"UK:Great Britain",3,0
"M7NM-FYH",NA,"Joan de Greystoke","1215 - 1272",NA,58,"UK:Great Britain",3,5
"GZBX-CV8",NA,"Hugh de Bolebec","1195 - 1282",NA,87,"UK:Great Britain",7,4
"MJK7-6LL",NA,"Tiphaine De Bailliol","1206 - 1251",NA,45,"UK:Great Britain",8,0
"GW3D-9F8",NA,"Sir John le Vavasour I","1212 - 1285",NA,73,"UK:Great Britain",6,0
"9S8V-1R8",NA,"Alice de Cockfield","1226 - 1295",NA,69,NA,6,0
"LZ5Y-NQX",NA,"Stephen Le Waleys","1226 - 1320",NA,94,"UK:Great Britain",2,0
"GZRK-3SL",NA,"Alice De Philbert","1220 - 1310",NA,90,"UK:Great Britain",2,0
"GGRL-YQT",NA,"William de Mowbray, Baron of Thirsh, Surety of Magna Carta","1208 - 1293",NA,85,"UK:Great Britain",1,0
"GGRG-HN2",NA,"Avice d’Aubigny","1176 - 1215",NA,39,"UK:Great Britain",1,0
"GFYL-21K",NA,"William de Mowbray","1275 - 1320",NA,45,NA,3,0
"K2XN-L6T",NA,"John De Dependen","1260 - Unknown",NA,NA,"UK:Great Britain",1,0
"K2XN-L6W",NA,"Baroness Elizabeth Le Waleys","1344 - Unknown",NA,NA,"UK:Great Britain",1,0
"G61V-45P",NA,"John Neville","1220 - Unknown",NA,NA,"UK:Great Britain",1,0
"LC26-VMN",NA,"William de Reygate","1237 - Unknown",NA,NA,"UK:Great Britain",3,3
"9CXC-QWZ",NA,"Mrs William De Reygate","1241 - Unknown",NA,NA,"UK:Great Britain",2,0
"K2Y9-TTT",NA,"Fontaine","Unknown - Unknown",NA,NA,"UK:Great Britain",1,0
"GH2X-99K",NA,"E MRS FONTAINE","Unknown - Unknown",NA,NA,NA,1,0
"GHK7-STB",NA,"William de Montgomery","1208 - 1264",NA,56,"UK:Great Britain",1,1
"GHKQ-GBW",NA,"Matilda Sutton","1216 - 1250",NA,34,"UK:Great Britain",2,0
"G4JF-1X9",NA,"Thomas de Conyers","1220 - Unknown",NA,NA,"UK:Great Britain",2,0
"G2JX-GC2",NA,"Mrs. Thomas de Conyers","1225 - Unknown",NA,NA,"UK:Great Britain",2,0
"LBV8-G6J",NA,"Sir Piers de Fauconberge","1189 - 1230",NA,41,"UK:Great Britain",4,0
"G9QJ-5C3",NA,"Margery Montfichet","1178 - 1230",NA,53,NA,3,4
"G8YW-7C6",NA,"John I de Bulmer","1132 - 1189",NA,57,"UK:Great Britain",1,4
"LY12-NDQ",NA,"William FitzRalph de Grimthorpe","1165 - Unknown",NA,53,"UK:Great Britain",4,0
"GLXP-C5N",NA,"Joan Meinill","1180 - 1226",NA,46,"UK:Great Britain",2,0
"GKYX-K51",NA,"Warin BASSINGBOURNE","1228 - 1265",NA,37,"UK:Great Britain",3,0
"KJWJ-MTL",NA,"Isabel Berners","1202 - Unknown",NA,NA,"UK:Great Britain",3,0
"MR6X-RVV",NA,"Reynold de Paveley of Westbury","1230 - 1280",NA,50,"UK:Great Britain",1,2
"9CXH-RS3",NA,"Mrs. Reynold de Paveley","Unknown - Unknown",NA,NA,NA,1,0
"ML9S-ZD8",NA,"Philip de Orreby","1275 - Unknown",NA,50,"UK:Great Britain",3,0
"ML9S-ZD1",NA,"Florence de la Mare","1279 - 1344",NA,65,"UK:Great Britain",3,1
"L2B4-TVW",NA,"James de Urquhart","1244 - 1310",NA,66,NA,2,0
"29WW-KZH",NA,"Sophia MacDuff","1248 - 1318",NA,70,"UK:Great Britain",2,0
"GLYD-WSF",NA,"John Msgnusson Of Orkney And Caithness","Unknown - Unknown",NA,NA,"UK:Scotland:Orkney Islands:Mainland",1,0
"L15G-JDL",NA,"Andrew Moray 3rd Lord of Bothwell","1270 - 1297",NA,27,"UK:Great Britain",1,1
"G29Y-KH7",NA,"Ermentrude Lisle","1232 - 1268",NA,36,"UK:Great Britain",1,8
"LJ5P-QY1",NA,"John Pipard","Unknown - Unknown",NA,NA,NA,1,0
"GXV7-66H",NA,"John de Biset","1185 - Unknown",NA,56,"UK:Great Britain",5,0
"L8YS-GHF",NA,"Alice Basset","1180 - 1224",NA,44,"UK:Great Britain",6,12
"L2HC-2L5",NA,"Nicholas De Kirkham","1282 - Unknown",NA,NA,"UK:Great Britain",1,0
"L6JW-BX4",NA,"Roger de Prideaux II","1294 - 1349",NA,55,"UK:Great Britain",9,0
"M2K9-85R",NA,"Joan Bigbury","1312 - 1348",NA,37,"UK:Great Britain",5,1
"L8BY-KYX",NA,"Roger Wykes","1278 - Unknown",NA,NA,"UK:Great Britain",1,1
"2W7J-CH4",NA,"Mrs. Wykes","1281 - Unknown",NA,NA,"UK:Great Britain",1,0
"L6QL-MT5",NA,"Unknown","Unknown - Unknown",NA,NA,"UK:Great Britain",1,0
"L6QL-MY5",NA,"Unknown","Unknown - Unknown",NA,NA,"UK:Great Britain",1,0
"LB8K-CDH",NA,"William De Bottreaux","1119 - 1175",NA,56,"UK:Great Britain",2,1
"LYM5-CSZ",NA,"Alice Corbet","1100 - Unknown",NA,48,"UK:Great Britain",2,3
"L5ZN-K93",NA,"Henry de Champernon","1145 - 1203",NA,58,NA,2,1
"LRSP-6YG",NA,"Rohese de Tracy","1148 - 1237",NA,90,"UK:Great Britain",2,0
"GW66-N87",NA,"Gilbert de Andea","1145 - 1175",NA,30,"UK:Great Britain",2,0
"GW66-LQ1",NA,"Isolda de Cardigan","1153 - 1175",NA,22,"UK:Great Britain",2,0
"MHKZ-R57",NA,"Gilbert De English","1150 - Unknown",NA,NA,"UK:Great Britain",1,0
"MHKZ-R5K",NA,"Elizabeth Melson","1160 - Unknown",NA,NA,"UK:Great Britain",1,0
"G49L-XQQ",NA,"Geoffroi de Joinville IV","1150 - 1190",NA,40,"France",8,5
"GHRY-QC9",NA,"Helvis or Helvide de Dampierre Dame de Maillei and de Remignicourt","1145 - 1195",NA,50,"France",9,3
"LKRP-LS1",NA,"Etienne de Auxonne","1167 - 1241",NA,74,"France",6,0
"GNLK-WZV",NA,"Beatrix de Châlon","1170 - 1227",NA,57,"France",8,0
"G6RR-3CR",NA,"Raoul de BEAUMONT","1171 - 1239",NA,68,"France",2,7
"G3Y2-883",NA,"Agnès Émeline de La FLÈCHE","1185 - 1238",NA,53,"France",2,0
"LBKY-D8P",NA,"Hamon de Massey IV","1163 - 1250",NA,87,"UK:Great Britain",7,7
"LYLM-W7S",NA,"Margery de Mainwaring","1163 - 1240",NA,77,"UK:Great Britain",7,5
"GJR6-5M9",NA,"John de Timperley, Snr","1200 - Unknown",NA,NA,"UK:Great Britain",1,0
"GD55-MY4",NA,"Elizabeth Black","1215 - Unknown",NA,NA,"UK:Great Britain",1,0
"LYLM-2LN",NA,"William Pettistree","1190 - 1225",NA,35,"UK:Great Britain",1,0
"9HYM-76B",NA,"Sir William De Appleby IIl","1225 - 1280",NA,55,"UK:Great Britain",1,0
"GQ2N-YB2",NA,"Roger de Burnell","1210 - 1259",NA,49,"UK:Great Britain",4,1
"KTSM-TTR",NA,"Margery de Benthall","1214 - Unknown",NA,NA,"UK:Great Britain",6,0
"GMYX-QGN",NA,"Roger Kniveton","Unknown - 1259",NA,82,"UK:Great Britain",9,0
"9S8D-FZ3",NA,"Maud Stretton","1225 - 1266",NA,41,"UK:Great Britain",8,1
"G3ZD-K4B",NA,"Hervey de Stretton V","1183 - 1272",NA,89,"UK:Great Britain",3,1
